0,7,4,8.829722735,5.78971557
0,8,3,9.154818109,6.035372181
0,16,5,10.39231742,6.757812147
0,19,4,10.05663772,6.792884914
1,7,4,9.477758266,6.860690304
1,32,5,11.03960452,8.783424695
3,15,4,11.47522678,9.330080673
3,16,5,11.95782756,9.621040101
3,19,3,11.50729912,9.434258562
5,4,5,12.37150441,8.565523889
5,14,3,13.12686577,10.29174742
5,16,5,13.82545572,10.22386568
5,22,4,13.71198954,11.1551998
5,64,5,14.74546425,12.64761208
6,14,3,14.08464232,10.91838768
6,22,3,14.53570064,11.25188231
6,35,3,14.60623169,13.35981593
7,8,4,14.35211241,10.73711949
7,15,4,15.06659378,10.79590938
7,22,4,15.47307151,11.35608841
7,35,3,15.48116875,13.65268358
7,36,2,15.48733762,14.60766939
