1.0,10.0,2.0,1.0,2000000.0,1000.0,12190.0,5.156
1.0,10.0,3.0,60.0,100000.0,10000.0,36629.0,2.0
1.0,10.0,3.0,120.0,100000.0,1000.0,37948.0,2.0216
1.0,10.0,6.0,300.0,10000000.0,10000.0,35341.0,2.76
1.0,10.0,18.0,1.0,2000000.0,100000.0,33251.0,2.3813
1.0,100.0,6.0,10.0,2000000.0,100000.0,38567.0,18.625
1.0,100.0,6.0,60.0,10000000.0,1000.0,37964.0,22.505
1.0,100.0,15.0,60.0,10000000.0,100000.0,21327.0,34.834
1.0,1000.0,6.0,10.0,100000.0,1000.0,74879.0,91.261
1.0,1000.0,9.0,300.0,10000000.0,1000.0,76592.0,109.58
1.0,1000.0,12.0,10.0,10000000.0,1000.0,61023.0,156.23
1.0,10000.0,1.0,300.0,100000.0,100000.0,1848.1,30223.0
1.0,10000.0,6.0,300.0,100000.0,100000.0,140000.0,324.06
1.0,10000.0,15.0,120.0,100000.0,1000.0,171000.0,377.17
3.0,10.0,1.0,120.0,1000000.0,10000.0,903.75,303.06
3.0,10.0,6.0,60.0,10000000.0,1000.0,15606.0,18.685
3.0,10.0,6.0,300.0,10000000.0,100000.0,14590.0,17.985
3.0,10.0,15.0,300.0,100000.0,100000.0,11738.0,23.709
3.0,100.0,2.0,60.0,1000000.0,10000.0,14540.0,988.33
3.0,100.0,3.0,120.0,100000.0,100000.0,38053.0,65.83
3.0,100.0,6.0,1.0,1000000.0,10000.0,38194.0,64.319
3.0,100.0,12.0,300.0,1000000.0,1000.0,40612.0,64.126
3.0,100.0,15.0,10.0,10000000.0,1000.0,38214.0,90.511
3.0,1000.0,3.0,1.0,100000.0,100000.0,127000.0,179.91
3.0,1000.0,9.0,120.0,100000.0,1000.0,128000.0,182.86
3.0,1000.0,12.0,60.0,100000.0,1000.0,125000.0,175.73
3.0,1000.0,15.0,1.0,1000000.0,10000.0,136000.0,180.89
3.0,1000.0,15.0,10.0,100000.0,10000.0,133000.0,192.43
3.0,1000.0,15.0,10.0,2000000.0,10000.0,126000.0,195.06
3.0,1000.0,15.0,60.0,100000.0,10000.0,113000.0,212.96
3.0,1000.0,15.0,120.0,1000000.0,1000.0,114000.0,205.14
3.0,1000.0,15.0,300.0,1000000.0,100000.0,115000.0,223.24
3.0,1000.0,18.0,10.0,2000000.0,10000.0,115000.0,219.37
3.0,1000.0,18.0,300.0,100000.0,100000.0,113000.0,208.8
3.0,10000.0,2.0,300.0,1000000.0,1000.0,42254.0,9514.3
3.0,10000.0,12.0,120.0,10000000.0,100000.0,194000.0,1403.2
3.0,10000.0,15.0,10.0,100000.0,1000.0,211000.0,1110.8
