1,0,0,0,0,0,0,0,0,0,0,210.34,27.0
1,0,0,0,0,0,1,0,1,1,0,238.1,28.0
1,0,0,0,1,0,0,1,0,0,1,256.94,11.0
1,0,0,1,0,0,0,1,0,1,1,243.81,16.0
1,0,0,1,0,0,1,0,1,1,1,247.61,28.0
1,0,0,1,0,1,1,0,1,1,0,240.21,28.0
1,0,0,1,0,1,1,0,1,1,1,248.9,28.0
1,0,0,1,0,1,1,1,0,1,1,246.5,15.0
1,0,0,1,1,0,0,1,1,1,0,247.72,19.0
1,0,0,1,1,1,1,0,0,1,1,234.45,28.0
1,0,0,1,1,1,1,0,1,1,0,241.78,28.0
1,0,1,0,1,0,0,0,1,0,1,235.16,28.0
1,0,1,1,1,0,0,0,0,1,1,235.12,28.0
1,0,1,1,1,0,1,0,1,1,0,242.86,28.0
1,0,1,1,1,0,1,1,0,1,0,239.06,15.0
1,0,1,1,1,0,1,1,0,1,1,251.25,15.0
1,0,1,1,1,1,1,0,0,1,0,228.72,29.0
1,0,1,1,1,1,1,0,1,0,0,223.52,29.0
1,1,0,0,0,0,0,1,0,0,0,209.7,15.0
1,1,0,0,0,1,1,1,1,0,1,249.74,17.0
1,1,0,0,1,0,1,0,0,0,0,203.56,29.0
1,1,0,0,1,1,1,0,0,0,1,216.87,28.0
1,1,0,1,0,1,0,1,1,1,1,264.47,20.0
1,1,0,1,1,0,1,1,0,0,1,261.53,12.0
1,1,1,0,1,0,0,0,1,0,1,236.36,28.0
1,1,1,0,1,0,0,1,0,0,0,215.88,14.0
1,1,1,0,1,1,0,0,1,1,1,254.5,28.0
1,1,1,0,1,1,1,0,1,1,1,255.32,28.0
1,1,1,1,1,0,0,1,0,1,1,254.59,15.0
1,1,1,1,1,0,1,0,0,1,0,231.31,28.0
1,1,1,1,1,1,0,0,0,0,1,220.08,28.0
1,1,1,1,1,1,0,0,1,1,0,247.17,28.0
1,1,1,1,1,1,0,1,1,1,0,257.51,20.0
