1,4,10,10127.0,270.57
2,2,11,9173.2,293.55
2,2,15,9096.3,299.0
3,3,6,9579.1,287.89
3,3,17,10085.0,261.22
3,5,14,10109.0,275.3
3,6,3,9602.0,278.48
5,1,2,7091.5,381.95
5,3,4,10236.0,278.51
5,3,17,10522.0,271.16
5,4,7,8830.8,275.77
5,5,16,10628.0,261.41
5,5,17,10795.0,252.32
5,5,18,10699.0,262.07
5,6,15,10559.0,265.15
6,1,15,7535.8,369.36
6,3,12,10711.0,266.89
6,5,17,10582.0,263.96
7,3,18,8880.5,307.45
7,5,16,6954.4,380.6
8,4,5,7223.4,378.73
8,5,1,7754.1,357.96
8,5,9,7114.4,366.69
9,3,6,7111.0,432.48
100,1,10,5089.1,528.6
100,3,1,7631.9,375.9
1000,4,11,2742.0,979.43
10000,6,9,382.75,6717.6
60000,1,8,179.5,39938.0
60000,5,13,389.67,36913.0
