1,2,17,18839.0,193.46
2,4,11,17455.0,199.5
3,4,11,17715.0,201.36
4,5,16,18676.0,189.39
5,5,9,18204.0,188.49
6,5,7,17520.0,215.87
6,6,9,17727.0,182.72
8,1,15,14442.0,214.87
8,1,16,14363.0,221.96
8,2,18,18001.0,197.89
8,3,6,16310.0,205.86
9,3,14,19530.0,185.53
9,6,1,9685.8,324.44
9,6,2,13645.0,223.74
10,2,12,17303.0,197.55
10,6,14,20372.0,183.94
100,2,18,19203.0,191.8
100,3,3,15037.0,208.78
100,5,14,19592.0,162.97
100,5,15,20744.0,168.1
100,6,9,18696.0,179.8
100,6,15,20247.0,165.53
1000,4,4,3291.8,780.65
10000,2,10,559.75,6228.3
