0,4,5,9.019590728,4.849816643
0,14,4,9.562242424,6.2278842
1,7,4,9.477758266,6.860690304
1,8,3,9.550746785,6.980023448
1,14,3,9.832890014,7.256973697
1,25,3,10.37937837,8.75137773
1,25,4,10.49385545,8.767953287
1,36,1,10.09275714,9.736811715
1,36,2,10.37068741,9.771066822
2,8,5,10.69870467,7.71095525
2,22,4,11.17305246,9.136334261
3,8,4,10.87728413,8.708210224
4,16,5,12.82376528,10.34300032
4,35,3,12.69913863,12.15636984
4,64,5,13.66733334,12.29857337
5,7,3,12.73914771,10.03234148
6,19,4,14.33998915,10.79276682
6,35,4,14.76647715,12.44172061
6,36,2,14.62804676,13.51134515
7,8,3,14.12129067,9.970627688
7,15,3,14.85987446,10.75194128
7,36,1,15.39590226,14.71664238
7,36,2,15.48733762,14.60766939
