1.0,2.0,9.0,4369.6,2.4306
1.0,6.0,6.0,4847.1,2.1376
10.0,1.0,15.0,16019.0,7.3717
10.0,2.0,1.0,7006.2,15.859
10.0,2.0,9.0,18652.0,6.2867
10.0,2.0,15.0,19505.0,5.6023
10.0,2.0,18.0,19335.0,5.641
10.0,3.0,6.0,15736.0,7.2908
10.0,3.0,9.0,17161.0,6.5827
10.0,3.0,18.0,16140.0,7.2948
10.0,6.0,6.0,20089.0,5.2988
10.0,6.0,9.0,20066.0,5.0202
10.0,6.0,12.0,19528.0,4.9185
10.0,6.0,15.0,19157.0,5.0006
10.0,6.0,18.0,18380.0,5.0711
100.0,1.0,6.0,18264.0,61.409
100.0,2.0,6.0,20814.0,53.103
100.0,2.0,18.0,25565.0,39.447
100.0,3.0,3.0,16941.0,65.185
100.0,3.0,6.0,20045.0,58.0
100.0,6.0,15.0,23675.0,32.286
100.0,6.0,18.0,22884.0,33.092
1000.0,1.0,6.0,22015.0,511.62
1000.0,2.0,6.0,25805.0,463.33
1000.0,2.0,9.0,28129.0,398.1
1000.0,2.0,12.0,32399.0,332.68
1000.0,3.0,1.0,9973.9,1105.8
1000.0,3.0,15.0,22132.0,468.71
1000.0,6.0,3.0,22423.0,465.98
1000.0,6.0,9.0,25870.0,330.79
1000.0,6.0,15.0,25833.0,251.19
10000.0,2.0,6.0,29437.0,3740.0
10000.0,3.0,3.0,17617.0,1981.7
100000.0,1.0,12.0,19390.0,41428.0
100000.0,6.0,1.0,31179.0,6540.8
100000.0,6.0,18.0,28650.0,776.38
1000000.0,1.0,6.0,41953.0,36772.0
1000000.0,1.0,18.0,50783.0,65193.0
1000000.0,2.0,1.0,38992.0,72496.0
1000000.0,2.0,12.0,53037.0,77350.0
1000000.0,2.0,15.0,51455.0,87048.0
1000000.0,3.0,3.0,19133.0,1814.2
1000000.0,3.0,18.0,20307.0,1817.5
1000000.0,6.0,18.0,26933.0,979.55
