1,1,2,1,1,10,1949.9,5.49
1,1,3,3,6,1000,2073.1,4.8477
1,1,10,3,6,1000,901.75,10.577
1,2,3,1,1,10,2959.4,6.6938
1,2,3,6,12,1000,3199.3,8.4719
1,100,3,1,6,10,14524.0,76.45
1,100,3,3,3,100,12454.0,80.868
1,100,100,2,6,100,9028.8,109.88
1,1000,1,6,3,10,17097.0,649.36
1,1000,100,6,1,1000,10333.0,937.36
3,1,1,6,12,10,6425.1,4.5494
3,1,2,2,12,1000,5432.5,5.493
3,1,2,3,3,10,6123.9,4.8335
3,1,2,6,1,100,6713.8,4.7662
3,1,100,6,6,100,268.88,100.4
3,2,1,1,6,10,8458.3,7.3474
3,2,1,3,6,10,9803.6,7.5768
3,2,2,1,1,100,7724.9,8.2988
3,2,2,6,6,10,9652.4,6.5038
3,10,2,1,3,1000,12746.0,26.022
3,10,3,1,6,100,15527.0,21.048
3,10,3,3,12,10,18199.0,17.336
3,10,3,3,12,100,17866.0,19.95
3,10,3,6,3,10,17771.0,20.246
3,10,3,6,12,10,17814.0,18.043
3,10,10,2,12,10,16022.0,19.378
3,10,10,3,3,1000,16532.0,20.115
3,10,10,3,12,10,16802.0,19.471
3,10,10,3,12,1000,17148.0,19.262
3,10,10,6,3,1000,16524.0,19.721
3,100,1,6,6,100,15611.0,217.54
3,100,2,2,6,1000,14294.0,238.94
3,100,2,6,6,1000,16276.0,209.18
3,100,3,3,12,1000,19350.0,192.9
3,100,100,3,1,100,9354.9,332.36
3,1000,2,6,3,100,18689.0,2434.2
3,1000,3,2,6,10,24206.0,1521.4
3,1000,3,3,3,1000,14698.0,3335.2
3,1000,3,6,1,100,2783.7,14247.0
3,1000,100,2,1,10,10065.0,3870.6
3,10000,3,6,12,100,8908.6,21874.0
