1.0,1.0,9.0,5240000.0,2048.0,13940.0,72.766
1.0,1.0,12.0,262000.0,1024.0,15166.0,63.527
1.0,1.0,12.0,262000.0,2048.0,14905.0,64.588
1.0,1.0,12.0,1050000.0,2048.0,14646.0,68.492
1.0,2.0,12.0,262000.0,512.0,20415.0,47.652
1.0,2.0,12.0,262000.0,1024.0,20536.0,47.513
1.0,2.0,12.0,262000.0,2048.0,20534.0,49.505
1.0,2.0,12.0,1050000.0,1024.0,19372.0,50.673
1.0,2.0,12.0,5240000.0,1024.0,20353.0,48.677
1.0,2.0,12.0,105000000.0,2048.0,20178.0,48.337
1.0,3.0,6.0,262000.0,512.0,13109.0,70.066
1.0,3.0,6.0,262000.0,1024.0,12790.0,75.441
1.0,3.0,9.0,105000000.0,2048.0,13148.0,71.174
1.0,3.0,12.0,262000.0,1024.0,12305.0,77.264
1.0,3.0,12.0,105000000.0,512.0,13122.0,72.286
1.0,6.0,1.0,5240000.0,2048.0,8442.0,109.39
2.0,1.0,3.0,105000000.0,512.0,12561.0,159.21
2.0,1.0,6.0,10500000.0,512.0,12824.0,156.51
2.0,1.0,9.0,5240000.0,512.0,13962.0,144.94
2.0,1.0,12.0,105000000.0,1024.0,13643.0,143.02
2.0,2.0,1.0,5240000.0,1024.0,8207.6,255.33
2.0,2.0,1.0,105000000.0,1024.0,8476.8,242.01
2.0,3.0,6.0,1050000.0,1024.0,13031.0,153.92
2.0,6.0,2.0,10500000.0,512.0,11428.0,172.9
2.0,6.0,3.0,5240000.0,512.0,11785.0,163.55
2.0,6.0,12.0,262000.0,1024.0,15413.0,131.71
3.0,1.0,12.0,262000.0,1024.0,12515.0,248.54
3.0,1.0,12.0,1050000.0,2048.0,12827.0,237.56
3.0,1.0,12.0,5240000.0,1024.0,12539.0,239.62
3.0,1.0,12.0,105000000.0,1024.0,12418.0,246.82
3.0,3.0,12.0,105000000.0,1024.0,18040.0,175.91
3.0,6.0,3.0,105000000.0,2048.0,14194.0,216.76
