3,0,1,20,8.239068608,5.051194744
3,1,1,10,8.211464912,5.019398421
3,1,3,10,8.211260476,5.020135758
3,1,4,5,8.014260434,4.927881398
4,0,1,1,6.713338396,4.726862484
4,0,2,50,8.900257005,5.101620629
4,0,3,100,9.746890481,5.104194403
4,1,1,100,9.824529208,5.104190483
4,1,2,50,9.037629313,5.100760951
4,1,2,100,9.824529208,5.104190483
4,1,3,2,7.32378437,4.892895336
4,1,3,50,9.037629313,5.100760951
4,1,3,100,9.824529208,5.104190483
4,1,4,1,7.254650728,4.68779634
4,1,4,20,8.21162552,5.093925707
4,1,4,100,9.824529208,5.104190483
5,0,3,100,9.702370112,5.117968127
5,0,4,1,6.415403762,4.837142461
5,1,1,100,9.766851864,5.117965171
5,1,2,100,9.766851864,5.117965171
5,1,3,100,9.766851864,5.117965171
5,1,4,1,6.951937423,4.79503586
5,1,4,100,9.766851864,5.117965171
6,0,1,20,7.772288178,5.11366646
6,0,2,5,6.722670938,5.07987808
6,0,3,5,6.722670938,5.07987808
6,0,4,1,6.24014257,4.894785504
6,1,1,100,9.740247934,5.121424796
6,1,2,100,9.740247934,5.121424796
6,1,3,2,6.867241668,4.983829961
6,1,3,100,9.740247934,5.121424796
6,1,4,100,9.740247934,5.121424796
7,0,1,50,8.780969477,5.120554394
7,1,2,100,9.726829514,5.123157473
