1.0,1.0,8.0,5377.4,1.8902
1.0,1.0,11.0,5300.4,1.9305
1.0,4.0,4.0,6916.1,1.4471
1.0,4.0,7.0,6763.1,1.5126
1.0,4.0,18.0,6241.1,1.6
1.0,6.0,6.0,7767.2,1.3184
1.0,6.0,12.0,7165.7,1.4295
10.0,1.0,3.0,28894.0,3.4678
10.0,4.0,9.0,30121.0,3.3636
10.0,5.0,13.0,28871.0,3.541
100.0,1.0,12.0,53898.0,17.537
100.0,1.0,17.0,53428.0,17.798
100.0,1.0,18.0,54025.0,17.415
100.0,2.0,9.0,52608.0,19.265
100.0,2.0,11.0,57860.0,16.393
100.0,2.0,13.0,57293.0,15.94
100.0,2.0,15.0,55625.0,16.808
100.0,3.0,13.0,55170.0,18.374
100.0,3.0,15.0,54598.0,18.623
100.0,6.0,8.0,47814.0,19.547
1000.0,1.0,2.0,53086.0,191.22
1000.0,1.0,10.0,58738.0,157.47
1000.0,1.0,15.0,65559.0,146.59
1000.0,1.0,18.0,67460.0,145.24
1000.0,2.0,16.0,63510.0,116.06
1000.0,5.0,18.0,59279.0,171.49
10000.0,1.0,18.0,64152.0,1565.8
10000.0,6.0,14.0,47003.0,494.8
10000.0,6.0,18.0,46995.0,591.56
100000.0,4.0,17.0,58359.0,895.5
100000.0,5.0,7.0,50286.0,848.09
100000.0,6.0,5.0,42988.0,756.13
1000000.0,1.0,9.0,82905.0,33086.0
1000000.0,2.0,10.0,90483.0,40896.0
1000000.0,6.0,10.0,45823.0,549.69
