1,1,3,6,1,10,2153.1,4.7158
1,1,10,1,12,100,882.0,10.994
1,1,10,3,6,100,915.35,10.829
1,1,100,2,6,100,107.41,100.44
1,2,1,6,12,100,4865.2,3.9855
1,2,10,3,6,100,1837.8,11.031
1,10,2,1,1,10,8630.2,11.869
1,10,2,6,1,1000,8784.4,10.812
1,10,10,3,6,100,7174.1,12.983
1,100,3,6,6,100,13955.0,76.556
1,100,100,6,12,1000,7929.9,118.29
1,1000,2,1,3,100,14476.0,678.35
1,1000,3,6,12,1000,19399.0,553.41
1,1000,100,1,6,100,17064.0,611.22
1,10000,100,2,6,10,31930.0,2843.5
1,10000,100,2,12,100,32480.0,2772.1
3,1,10,6,1,10,2739.9,10.901
3,1,100,1,3,1000,285.44,100.4
3,2,2,1,1,1000,7700.5,8.5994
3,10,3,2,6,10,16046.0,19.923
3,10,10,1,6,100,14167.0,21.348
3,10,10,2,3,10,16637.0,19.291
3,100,3,3,12,1000,19350.0,192.9
3,100,3,6,3,10,15093.0,222.72
3,100,100,1,12,100,13383.0,228.81
3,100,100,2,6,1000,15923.0,198.05
3,100,100,3,12,10,19962.0,172.63
3,100,100,3,12,100,20337.0,165.4
3,100,100,3,12,1000,19353.0,170.01
3,100,100,6,12,10,20708.0,171.23
3,100,100,6,12,100,19619.0,160.14
3,1000,10,3,12,1000,32588.0,1289.7
3,1000,10,6,6,100,29598.0,1529.5
3,10000,100,2,1,10,6044.0,36854.0
