1.0,3.0,1.0,5384.6,1.9707
1.0,3.0,3.0,5591.7,1.9243
1.0,3.0,6.0,5372.8,1.9353
1.0,3.0,9.0,5258.3,2.0457
1.0,3.0,12.0,5131.6,2.0329
1.0,6.0,1.0,5318.7,1.9595
1.0,6.0,3.0,5361.1,1.9647
1.0,6.0,9.0,5160.1,2.0405
1.0,6.0,12.0,5120.9,1.9902
1.0,6.0,15.0,4999.7,2.0329
10.0,1.0,1.0,9276.1,12.039
10.0,3.0,9.0,17217.0,5.9988
10.0,6.0,6.0,19636.0,4.711
10.0,6.0,12.0,20995.0,4.3988
10.0,6.0,15.0,19637.0,4.6353
10.0,6.0,18.0,19340.0,4.6347
100.0,1.0,3.0,21959.0,53.857
100.0,1.0,12.0,22410.0,48.032
100.0,2.0,9.0,30659.0,36.679
100.0,2.0,15.0,31867.0,33.133
100.0,2.0,18.0,33784.0,32.883
100.0,3.0,15.0,22544.0,47.847
1000.0,1.0,12.0,25936.0,446.51
1000.0,1.0,15.0,25778.0,412.5
1000.0,2.0,6.0,31480.0,342.65
1000.0,2.0,9.0,35368.0,314.87
1000.0,2.0,12.0,38846.0,299.2
1000.0,2.0,15.0,38350.0,294.81
1000.0,2.0,18.0,37037.0,312.07
10000.0,2.0,9.0,34739.0,3308.0
100000.0,1.0,3.0,18463.0,48084.0
100000.0,1.0,15.0,21114.0,46172.0
100000.0,3.0,15.0,21716.0,1473.6
1000000.0,1.0,1.0,57603.0,99722.0
1000000.0,1.0,3.0,58279.0,88542.0
1000000.0,1.0,6.0,54006.0,89234.0
1000000.0,1.0,12.0,55320.0,91290.0
1000000.0,3.0,18.0,20184.0,1516.5
1000000.0,6.0,3.0,22139.0,1764.9
1000000.0,6.0,6.0,28016.0,890.11
1000000.0,6.0,12.0,28919.0,741.02
