1.0,1.0,6.0,5240000.0,2048.0,14277.0,68.234
1.0,1.0,12.0,105000000.0,2048.0,14527.0,67.116
1.0,2.0,3.0,1050000.0,1024.0,14343.0,67.011
1.0,2.0,6.0,10500000.0,1024.0,17130.0,60.02
1.0,2.0,12.0,262000.0,512.0,20415.0,47.652
1.0,2.0,12.0,262000.0,1024.0,20536.0,47.513
1.0,2.0,12.0,262000.0,2048.0,20534.0,49.505
1.0,2.0,12.0,1050000.0,512.0,20495.0,49.017
1.0,2.0,12.0,10500000.0,512.0,20117.0,48.45
1.0,2.0,12.0,10500000.0,1024.0,20356.0,48.387
1.0,2.0,12.0,10500000.0,2048.0,20134.0,51.406
1.0,2.0,12.0,105000000.0,512.0,20167.0,49.514
1.0,2.0,12.0,105000000.0,2048.0,20178.0,48.337
1.0,3.0,2.0,262000.0,1024.0,11558.0,81.884
1.0,3.0,12.0,5240000.0,512.0,12144.0,74.759
1.0,6.0,1.0,1050000.0,2048.0,8300.5,112.2
1.0,6.0,3.0,5240000.0,512.0,12678.0,77.633
1.0,6.0,3.0,5240000.0,2048.0,12062.0,79.76
1.0,6.0,6.0,10500000.0,1024.0,12604.0,74.836
1.0,6.0,9.0,262000.0,2048.0,13824.0,69.907
2.0,1.0,9.0,5240000.0,512.0,13962.0,144.94
2.0,2.0,6.0,262000.0,2048.0,13395.0,150.91
2.0,2.0,9.0,262000.0,2048.0,13148.0,149.72
2.0,6.0,2.0,1050000.0,2048.0,11929.0,166.68
2.0,6.0,3.0,262000.0,512.0,11573.0,167.27
2.0,6.0,3.0,10500000.0,2048.0,11864.0,167.52
3.0,3.0,1.0,105000000.0,2048.0,8137.3,377.23
3.0,3.0,2.0,262000.0,2048.0,11687.0,263.87
3.0,3.0,6.0,5240000.0,2048.0,15642.0,198.63
3.0,6.0,3.0,105000000.0,512.0,14036.0,210.6
3.0,6.0,9.0,1050000.0,1024.0,17526.0,177.35
