-1,-1,-1,0,2,2,2,0,-1,2,-1,2,1,3,1,1,1,3,2,1,2,3,0,-1,2,2,2,-1,-1,0,1,1,-1,1,3,3,0,0,2,0,2,0,1,1,1,0,2,2,3,0,93853.0,583.0,99491.0
-1,-1,0,1,1,0,3,-1,0,-1,1,2,0,0,2,0,2,0,2,3,1,0,3,2,-1,3,0,3,3,3,1,0,1,2,-1,-1,1,2,0,2,2,1,2,3,2,1,2,0,1,0,93599.0,590.0,99458.0
-1,-1,1,2,0,3,0,2,0,-1,2,3,0,1,0,3,2,3,-1,2,1,-1,3,2,0,0,3,2,0,1,2,1,3,1,3,0,1,2,0,0,2,-1,3,2,0,0,3,1,2,1,93259.0,618.0,99436.0
-1,-1,3,2,1,0,3,-1,2,3,1,-1,3,3,2,3,1,0,1,2,0,1,3,1,2,1,-1,2,2,0,2,3,-1,0,1,1,3,-1,0,1,1,3,0,1,0,2,2,1,2,0,93644.0,602.0,99450.0
-1,0,1,-1,-1,1,0,2,0,2,3,2,2,0,1,2,2,1,1,1,-1,1,3,-1,2,-1,0,0,3,-1,-1,1,-1,0,-1,0,3,2,0,0,0,-1,-1,3,-1,0,0,1,3,2,94065.0,521.0,99528.0
-1,0,1,3,0,-1,3,2,1,3,1,1,3,2,-1,2,3,2,1,-1,1,2,0,-1,2,0,3,0,-1,2,1,1,0,0,3,0,1,1,2,2,3,3,1,0,-1,1,1,0,1,-1,93635.0,578.0,99471.0
-1,0,2,3,2,2,0,2,-1,1,-1,2,-1,0,1,0,1,0,0,2,1,0,3,0,0,1,0,3,1,-1,0,2,2,2,1,1,1,0,3,2,-1,2,0,3,0,1,1,2,3,2,93435.0,612.0,99458.0
-1,0,3,1,3,2,2,3,0,-1,1,0,1,1,-1,0,1,-1,1,0,-1,2,-1,2,-1,1,0,3,0,2,2,-1,3,1,2,2,3,1,2,3,2,2,3,1,1,0,2,1,1,0,93697.0,587.0,99461.0
-1,0,3,2,2,-1,0,2,1,2,-1,-1,0,3,2,0,0,1,1,3,1,0,2,-1,0,1,1,-1,0,-1,0,1,2,1,1,1,-1,0,3,2,0,0,0,1,1,2,3,1,2,0,93216.0,577.0,99471.0
-1,1,2,0,2,0,1,-1,0,0,1,0,1,0,1,2,3,1,3,0,-1,2,2,-1,2,1,1,1,-1,1,2,3,2,-1,-1,-1,0,-1,0,2,2,2,3,2,-1,-1,1,2,2,0,93920.0,526.0,99504.0
-1,1,3,1,3,1,1,0,0,-1,0,0,-1,1,1,3,-1,2,-1,1,2,0,2,-1,1,2,2,2,2,2,0,0,-1,1,-1,2,3,1,-1,0,2,2,1,-1,2,1,3,3,-1,1,93994.0,540.0,99502.0
-1,2,1,3,0,2,1,1,3,0,2,-1,-1,2,0,1,0,1,0,3,-1,2,0,0,0,0,-1,1,2,-1,1,0,1,1,2,1,-1,0,3,0,-1,1,1,2,2,-1,3,0,-1,0,93609.0,542.0,99492.0
-1,3,2,2,-1,1,2,0,-1,2,-1,1,2,-1,1,2,1,0,3,1,3,1,3,2,1,-1,0,-1,3,0,3,1,1,0,1,-1,0,0,3,-1,2,0,1,-1,2,-1,0,2,1,3,94255.0,542.0,99508.0
-1,3,3,1,1,-1,-1,2,3,0,2,0,0,-1,1,0,2,3,0,2,-1,0,1,0,3,3,1,0,2,2,2,-1,1,3,0,3,2,1,0,0,-1,-1,0,0,2,2,1,1,1,3,93596.0,580.0,99463.0
0,0,0,0,-1,2,-1,1,-1,1,2,1,1,3,1,3,-1,0,1,1,3,3,3,-1,0,2,2,-1,2,0,1,1,1,-1,1,-1,0,1,2,1,2,2,0,0,3,0,2,3,1,3,93509.0,580.0,99472.0
0,0,3,3,1,1,2,-1,2,-1,0,1,3,1,-1,1,0,0,0,2,-1,3,2,-1,2,1,2,0,2,1,1,2,1,1,1,2,-1,0,3,-1,3,3,-1,0,2,2,2,2,0,-1,93877.0,566.0,99478.0
0,1,0,3,3,-1,3,-1,-1,1,1,0,1,1,3,2,3,1,2,-1,0,2,2,2,1,1,0,-1,2,2,2,0,1,1,1,-1,3,0,0,2,2,2,1,0,0,3,3,-1,2,0,93628.0,590.0,99466.0
0,1,2,2,0,0,3,3,2,1,1,0,2,-1,2,1,2,-1,-1,2,3,1,0,1,-1,2,0,1,0,0,1,-1,-1,2,3,0,1,-1,2,3,3,3,0,0,2,-1,0,1,0,1,93513.0,595.0,99470.0
0,2,1,-1,0,-1,1,-1,1,2,0,0,1,2,0,1,3,1,2,0,1,2,-1,1,1,0,1,2,3,1,0,2,3,3,2,1,0,2,2,2,-1,3,0,2,2,0,0,1,3,-1,93384.0,604.0,99451.0
0,2,1,2,2,-1,1,3,0,2,3,3,0,2,2,0,1,2,1,3,1,1,1,2,1,0,-1,2,2,0,0,1,0,1,-1,-1,2,-1,1,0,-1,1,0,3,2,-1,0,1,0,2,93350.0,588.0,99459.0
0,2,2,0,2,3,-1,2,-1,1,-1,-1,0,3,-1,-1,3,2,2,2,1,2,-1,3,0,0,3,1,3,1,0,-1,2,-1,2,3,-1,2,0,3,3,1,0,0,-1,1,2,1,2,3,94571.0,548.0,99512.0
0,3,0,0,1,-1,3,1,-1,0,2,-1,1,2,3,1,2,0,2,1,3,0,1,3,3,0,0,2,1,2,0,0,0,2,0,1,2,0,1,-1,2,0,3,2,1,3,3,1,-1,3,93281.0,622.0,99438.0
0,3,0,3,0,3,1,2,3,1,1,0,1,0,0,2,1,1,0,2,-1,3,2,2,2,2,3,0,3,3,1,-1,2,0,-1,2,1,1,1,0,-1,2,1,2,0,2,-1,3,0,1,93486.0,623.0,99443.0
1,0,0,1,0,-1,-1,1,2,3,2,1,2,2,2,1,2,0,1,0,1,0,0,-1,3,2,2,2,-1,3,0,1,2,3,-1,2,3,3,0,2,1,2,-1,1,0,1,2,-1,0,3,93614.0,597.0,99460.0
1,0,0,1,3,3,0,1,2,3,-1,0,-1,1,2,3,-1,-1,3,2,2,2,2,2,1,2,1,3,0,1,0,0,0,0,1,2,0,1,3,2,0,3,2,2,0,1,1,1,-1,3,93094.0,616.0,99429.0
1,0,1,0,2,2,-1,0,0,3,3,2,2,-1,-1,0,2,3,-1,0,2,1,1,2,3,0,1,1,2,-1,1,0,1,0,1,2,-1,2,2,1,0,3,1,0,0,-1,1,2,3,3,93355.0,600.0,99457.0
1,0,3,2,-1,2,1,1,1,2,2,0,0,3,2,1,2,0,2,1,0,3,3,0,2,0,1,1,1,1,2,0,0,1,2,0,-1,-1,2,0,2,-1,-1,1,0,1,2,3,0,3,92920.0,629.0,99429.0
1,2,1,2,-1,2,2,-1,-1,0,0,0,2,3,2,0,1,1,1,0,3,1,0,2,1,3,2,2,0,-1,2,0,0,-1,2,3,1,0,1,-1,1,1,1,0,0,1,3,-1,0,2,93186.0,593.0,99464.0
1,2,1,3,1,0,0,-1,3,1,0,0,1,3,-1,0,1,0,-1,3,2,-1,2,-1,-1,-1,2,3,2,1,2,1,2,0,0,1,-1,1,1,2,0,0,0,0,1,3,0,-1,2,2,93420.0,574.0,99470.0
1,3,1,1,0,2,1,-1,2,2,3,0,2,0,-1,1,0,1,0,3,-1,1,-1,1,2,-1,0,2,3,1,0,2,1,1,3,-1,-1,2,0,0,2,2,2,3,1,-1,2,2,0,0,93697.0,577.0,99464.0
2,0,-1,1,0,2,-1,-1,-1,1,1,3,2,1,2,0,0,1,3,0,3,-1,3,0,1,0,2,2,0,3,2,-1,1,2,0,3,2,1,3,0,2,1,0,2,3,3,3,2,3,2,93837.0,616.0,99453.0
2,0,1,1,1,2,1,2,0,3,-1,3,3,2,-1,1,-1,-1,2,3,2,2,1,0,3,-1,1,1,2,1,1,3,1,0,-1,-1,0,0,1,2,0,3,1,3,0,3,2,2,0,0,93577.0,587.0,99454.0
2,0,2,3,3,2,0,1,0,2,-1,1,1,0,0,0,3,2,1,-1,3,0,2,1,-1,1,0,1,1,-1,2,1,2,2,3,1,1,0,3,2,2,0,3,3,-1,3,2,1,-1,1,93641.0,609.0,99457.0
