1.0,2.0,3.0,4343.6,2.381
1.0,2.0,6.0,4423.6,2.3538
1.0,2.0,15.0,4291.2,2.4462
1.0,3.0,9.0,4786.9,2.1468
1.0,3.0,18.0,4949.1,2.1277
1.0,6.0,18.0,4688.1,2.2277
10.0,1.0,6.0,14870.0,8.1247
10.0,2.0,12.0,20233.0,5.7734
10.0,2.0,15.0,19505.0,5.6023
10.0,3.0,12.0,17130.0,6.2694
10.0,3.0,18.0,16140.0,7.2948
100.0,1.0,12.0,20872.0,55.886
100.0,2.0,6.0,20814.0,53.103
100.0,2.0,12.0,26373.0,40.169
100.0,2.0,15.0,25948.0,46.001
100.0,3.0,1.0,8465.1,132.78
100.0,3.0,9.0,21448.0,54.396
1000.0,1.0,6.0,22015.0,511.62
1000.0,1.0,12.0,21808.0,470.82
1000.0,2.0,1.0,8666.8,1239.5
1000.0,2.0,9.0,28129.0,398.1
1000.0,2.0,12.0,32399.0,332.68
1000.0,2.0,15.0,33549.0,321.53
1000.0,3.0,15.0,22132.0,468.71
10000.0,1.0,1.0,9689.1,11175.0
10000.0,1.0,3.0,20072.0,4961.1
10000.0,3.0,6.0,18757.0,1658.8
100000.0,2.0,9.0,30669.0,27780.0
100000.0,2.0,12.0,31491.0,29871.0
100000.0,3.0,1.0,16832.0,24535.0
100000.0,6.0,12.0,26315.0,928.18
100000.0,6.0,18.0,28650.0,776.38
1000000.0,1.0,18.0,50783.0,65193.0
1000000.0,6.0,6.0,25226.0,856.82
1000000.0,6.0,12.0,26474.0,976.39
