1.0,1.0,6.0,5240000.0,2048.0,14277.0,68.234
1.0,1.0,12.0,1050000.0,2048.0,14646.0,68.492
1.0,2.0,6.0,262000.0,2048.0,16825.0,60.046
1.0,2.0,6.0,1050000.0,1024.0,17299.0,55.711
1.0,2.0,12.0,1050000.0,2048.0,19935.0,51.311
1.0,3.0,1.0,105000000.0,512.0,8423.9,112.78
1.0,3.0,6.0,1050000.0,1024.0,12530.0,74.61
1.0,3.0,12.0,10500000.0,1024.0,12962.0,72.683
1.0,6.0,9.0,1050000.0,512.0,13405.0,71.339
2.0,1.0,12.0,10500000.0,512.0,13589.0,144.86
2.0,1.0,12.0,10500000.0,2048.0,14456.0,135.19
2.0,2.0,1.0,105000000.0,512.0,8398.6,239.7
2.0,2.0,2.0,1050000.0,1024.0,12279.0,165.01
2.0,2.0,6.0,1050000.0,1024.0,13093.0,154.87
2.0,2.0,9.0,5240000.0,512.0,14284.0,143.69
2.0,2.0,9.0,10500000.0,2048.0,13660.0,141.27
2.0,6.0,2.0,10500000.0,2048.0,11603.0,172.51
2.0,6.0,3.0,5240000.0,2048.0,11681.0,163.56
2.0,6.0,12.0,105000000.0,2048.0,15578.0,127.42
3.0,1.0,3.0,1050000.0,2048.0,11828.0,263.26
3.0,1.0,3.0,5240000.0,512.0,11941.0,255.92
3.0,2.0,1.0,262000.0,512.0,8360.5,364.65
3.0,6.0,1.0,5240000.0,512.0,8059.8,363.97
3.0,6.0,3.0,10500000.0,1024.0,14127.0,212.09
