1,0,0,0,0,0,0,1,1,1,1,258.56,18.0
1,0,0,0,0,1,0,1,1,1,1,260.5,19.0
1,0,0,1,0,1,0,0,1,1,0,239.37,28.0
1,0,0,1,1,0,1,0,0,1,0,224.3,28.0
1,0,0,1,1,0,1,1,0,0,0,212.45,15.0
1,0,1,0,1,0,0,1,0,0,0,214.25,14.0
1,0,1,0,1,1,0,0,1,0,0,222.19,29.0
1,0,1,0,1,1,0,1,1,0,1,251.02,18.0
1,0,1,0,1,1,1,1,0,0,0,216.92,14.0
1,0,1,0,1,1,1,1,0,0,1,266.12,12.0
1,0,1,1,1,0,1,0,1,0,0,222.37,29.0
1,0,1,1,1,1,1,0,1,1,1,252.77,28.0
1,1,0,0,0,0,0,1,0,1,0,236.24,16.0
1,1,0,0,0,0,1,0,0,0,0,201.55,29.0
1,1,0,0,0,0,1,1,1,0,0,227.75,18.0
1,1,0,0,0,1,1,0,0,0,1,215.02,28.0
1,1,0,0,1,1,0,0,1,0,0,221.73,29.0
1,1,0,0,1,1,1,0,0,1,1,238.56,28.0
1,1,0,0,1,1,1,1,0,0,0,215.37,15.0
1,1,0,1,0,0,1,0,1,0,0,219.91,29.0
1,1,0,1,0,0,1,1,0,0,1,259.37,12.0
1,1,0,1,1,1,1,0,1,1,1,253.57,28.0
1,1,1,0,1,0,1,0,1,0,0,223.42,29.0
1,1,1,0,1,1,0,0,1,1,1,254.5,28.0
1,1,1,0,1,1,1,0,1,0,0,224.51,29.0
1,1,1,0,1,1,1,0,1,1,1,255.32,28.0
1,1,1,1,1,0,0,0,1,0,0,224.07,29.0
1,1,1,1,1,0,1,0,1,0,0,224.33,29.0
1,1,1,1,1,0,1,0,1,1,1,255.21,28.0
1,1,1,1,1,1,0,0,1,0,0,224.95,29.0
1,1,1,1,1,1,1,0,0,1,1,241.23,28.0
1,1,1,1,1,1,1,0,1,0,0,225.16,29.0
1,1,1,1,1,1,1,0,1,0,1,238.23,28.0
1,1,1,1,1,1,1,0,1,1,1,256.25,28.0
