1.0,1.0,6.0,262000.0,2048.0,13516.0,71.818
1.0,1.0,12.0,1050000.0,512.0,15001.0,66.233
1.0,1.0,12.0,105000000.0,1024.0,14557.0,66.947
1.0,2.0,9.0,262000.0,1024.0,19371.0,51.331
1.0,2.0,9.0,105000000.0,2048.0,19671.0,50.391
1.0,2.0,12.0,262000.0,512.0,20415.0,47.652
1.0,2.0,12.0,262000.0,1024.0,20536.0,47.513
1.0,2.0,12.0,105000000.0,1024.0,20432.0,48.214
1.0,3.0,6.0,5240000.0,512.0,12835.0,72.203
1.0,3.0,9.0,5240000.0,512.0,12303.0,76.528
1.0,3.0,12.0,1050000.0,512.0,13068.0,73.478
1.0,3.0,12.0,105000000.0,1024.0,12754.0,72.6
1.0,6.0,12.0,1050000.0,1024.0,14160.0,67.695
2.0,1.0,6.0,262000.0,1024.0,12553.0,160.87
2.0,1.0,12.0,10500000.0,1024.0,13597.0,141.65
2.0,2.0,3.0,10500000.0,2048.0,12657.0,157.84
2.0,2.0,12.0,5240000.0,2048.0,14184.0,137.27
2.0,6.0,6.0,1050000.0,512.0,13087.0,151.11
2.0,6.0,12.0,105000000.0,1024.0,15247.0,126.32
3.0,1.0,12.0,105000000.0,1024.0,12418.0,246.82
3.0,2.0,2.0,105000000.0,1024.0,11453.0,270.58
3.0,2.0,12.0,105000000.0,1024.0,15825.0,185.04
3.0,3.0,2.0,5240000.0,1024.0,11357.0,275.88
3.0,3.0,3.0,1050000.0,512.0,13453.0,217.05
3.0,3.0,9.0,10500000.0,1024.0,17089.0,178.04
3.0,3.0,12.0,5240000.0,512.0,18196.0,169.88
3.0,6.0,12.0,5240000.0,512.0,18610.0,166.37
