1.0,10.0,2.0,60.0,2000000.0,1000.0,27358.0,3.5835
1.0,10.0,3.0,10.0,10000000.0,10000.0,34169.0,2.1371
1.0,10.0,3.0,60.0,2000000.0,100000.0,37759.0,2.0458
1.0,10.0,3.0,120.0,1000000.0,1000.0,37244.0,2.0114
1.0,10.0,3.0,300.0,10000000.0,10000.0,34570.0,2.4295
1.0,10.0,6.0,1.0,100000.0,100000.0,36576.0,2.0297
1.0,10.0,15.0,10.0,100000.0,10000.0,36603.0,2.2776
1.0,10.0,18.0,300.0,100000.0,100000.0,36039.0,2.0207
1.0,10.0,18.0,300.0,1000000.0,1000.0,36740.0,2.1971
1.0,100.0,1.0,10.0,100000.0,1000.0,32965.0,20.178
1.0,100.0,3.0,60.0,2000000.0,1000.0,39227.0,21.46
1.0,100.0,9.0,1.0,10000000.0,10000.0,30566.0,26.895
1.0,100.0,12.0,10.0,100000.0,1000.0,39081.0,19.529
1.0,1000.0,2.0,10.0,2000000.0,100000.0,343.08,7295.5
1.0,1000.0,3.0,300.0,10000000.0,10000.0,71417.0,108.27
1.0,1000.0,15.0,1.0,100000.0,10000.0,63661.0,121.07
1.0,1000.0,15.0,300.0,100000.0,1000.0,62816.0,123.2
1.0,10000.0,1.0,60.0,10000000.0,1000.0,2920.2,25827.0
1.0,10000.0,2.0,120.0,10000000.0,100000.0,2372.1,25708.0
1.0,10000.0,3.0,10.0,2000000.0,100000.0,138000.0,418.69
1.0,10000.0,6.0,300.0,1000000.0,1000.0,140000.0,326.04
1.0,10000.0,9.0,10.0,100000.0,1000.0,161000.0,364.84
1.0,10000.0,9.0,10.0,1000000.0,100000.0,151000.0,383.04
1.0,10000.0,9.0,300.0,100000.0,1000.0,143000.0,361.86
3.0,10.0,1.0,60.0,2000000.0,100000.0,103.12,2926.5
3.0,10.0,3.0,120.0,100000.0,100000.0,16176.0,16.585
3.0,1000.0,6.0,60.0,1000000.0,10000.0,122000.0,192.59
3.0,1000.0,9.0,10.0,10000000.0,1000.0,120000.0,218.02
3.0,1000.0,9.0,120.0,100000.0,1000.0,128000.0,182.86
3.0,1000.0,12.0,10.0,100000.0,1000.0,133000.0,194.0
3.0,1000.0,12.0,60.0,1000000.0,1000.0,129000.0,176.14
3.0,1000.0,12.0,120.0,100000.0,1000.0,135000.0,175.81
3.0,1000.0,12.0,120.0,10000000.0,1000.0,121000.0,249.79
3.0,1000.0,12.0,300.0,100000.0,1000.0,138000.0,185.99
3.0,1000.0,15.0,120.0,100000.0,1000.0,112000.0,203.78
3.0,10000.0,2.0,10.0,2000000.0,10000.0,21571.0,10045.0
3.0,10000.0,2.0,120.0,100000.0,10000.0,27003.0,10234.0
3.0,10000.0,9.0,60.0,1000000.0,100000.0,203000.0,981.1
