1.0,1.0,12.0,4032.0,2.6341
1.0,3.0,3.0,4742.8,2.2434
1.0,3.0,6.0,4745.9,2.274
1.0,3.0,9.0,4646.2,2.2873
1.0,3.0,18.0,4593.9,2.2561
1.0,6.0,1.0,4849.6,2.3172
1.0,6.0,3.0,4850.4,2.1844
1.0,6.0,6.0,4716.8,2.1994
10.0,3.0,9.0,16038.0,6.8006
10.0,6.0,6.0,17588.0,5.4324
10.0,6.0,9.0,18337.0,5.274
10.0,6.0,12.0,17812.0,5.8555
10.0,6.0,18.0,17697.0,5.2977
100.0,1.0,15.0,17886.0,62.345
100.0,3.0,3.0,17860.0,61.224
100.0,6.0,9.0,22039.0,41.581
100.0,6.0,12.0,23470.0,35.825
100.0,6.0,15.0,21993.0,42.093
100.0,6.0,18.0,23940.0,35.91
1000.0,1.0,9.0,20011.0,551.17
1000.0,3.0,15.0,19776.0,602.72
10000.0,1.0,12.0,19184.0,5861.8
10000.0,1.0,15.0,19210.0,6260.9
10000.0,6.0,6.0,26972.0,1266.6
10000.0,6.0,12.0,26973.0,856.94
10000.0,6.0,15.0,25023.0,809.05
10000.0,6.0,18.0,25694.0,828.89
100000.0,1.0,18.0,20186.0,46405.0
100000.0,2.0,6.0,26935.0,36587.0
100000.0,3.0,9.0,21496.0,1595.8
100000.0,6.0,3.0,19790.0,2276.2
100000.0,6.0,12.0,25490.0,953.19
1000000.0,1.0,9.0,35978.0,85576.0
1000000.0,3.0,9.0,19653.0,1953.2
