1,0,0,0,0,0,1,0,0,0,1,212.92,29.0
1,0,0,0,0,0,1,0,0,1,1,230.79,29.0
1,0,0,0,0,0,1,0,1,0,1,231.32,29.0
1,0,0,0,0,1,0,1,0,0,1,256.06,12.0
1,0,0,0,1,0,1,0,1,1,0,239.93,28.0
1,0,0,0,1,0,1,0,1,1,1,249.44,28.0
1,0,0,1,1,1,0,1,0,0,0,213.0,15.0
1,0,0,1,1,1,1,0,1,1,1,250.48,28.0
1,0,1,0,1,0,1,1,0,1,1,249.68,15.0
1,0,1,0,1,1,0,0,0,1,1,235.7,28.0
1,0,1,0,1,1,0,0,1,1,0,242.43,28.0
1,0,1,0,1,1,0,1,0,0,1,265.4,12.0
1,0,1,0,1,1,1,0,0,0,0,206.12,29.0
1,0,1,0,1,1,1,1,1,0,0,231.77,18.0
1,0,1,1,1,0,1,0,0,1,0,227.12,29.0
1,0,1,1,1,0,1,1,1,1,0,252.51,20.0
1,0,1,1,1,1,0,0,1,1,1,251.81,28.0
1,1,0,0,0,0,0,0,0,0,0,201.15,26.0
1,1,0,0,0,0,0,1,0,1,0,236.24,16.0
1,1,0,0,1,0,0,0,1,0,1,233.54,28.0
1,1,0,0,1,0,0,0,1,1,1,251.74,28.0
1,1,0,0,1,1,1,0,0,1,1,238.56,28.0
1,1,0,1,0,1,1,0,0,1,1,236.58,28.0
1,1,0,1,1,0,0,1,0,0,1,260.88,12.0
1,1,0,1,1,1,1,0,1,1,0,245.6,28.0
1,1,1,0,1,0,1,0,0,0,0,206.62,29.0
1,1,1,0,1,1,0,0,1,1,1,254.5,28.0
1,1,1,1,1,0,0,1,0,0,1,266.32,11.0
1,1,1,1,1,0,1,0,1,1,1,255.21,28.0
1,1,1,1,1,1,0,0,1,1,1,255.43,28.0
1,1,1,1,1,1,1,0,1,1,0,248.02,28.0
1,1,1,1,1,1,1,0,1,1,1,256.25,28.0
1,1,1,1,1,1,1,1,1,1,1,270.4,19.0
