1,0,0,0,0,0,0,0,1,1,0,234.87,29.0
1,0,0,0,0,0,1,0,1,1,1,247.8,28.0
1,0,0,0,1,0,1,0,0,1,1,232.49,28.0
1,0,0,0,1,1,1,0,0,0,1,216.06,29.0
1,0,0,1,0,0,1,0,0,1,0,222.56,29.0
1,0,0,1,0,1,0,0,0,1,1,231.89,28.0
1,0,0,1,1,0,0,1,0,1,1,246.09,15.0
1,0,0,1,1,0,1,0,1,0,1,233.43,29.0
1,0,1,0,1,0,0,0,0,1,1,234.05,28.0
1,0,1,0,1,0,1,0,1,0,0,221.44,29.0
1,0,1,0,1,0,1,0,1,0,1,235.37,28.0
1,0,1,0,1,1,0,1,1,0,1,251.02,18.0
1,0,1,0,1,1,1,0,0,0,0,206.12,29.0
1,0,1,0,1,1,1,1,0,0,1,266.12,12.0
1,0,1,1,1,0,0,0,0,0,0,205.13,26.0
1,1,0,0,0,0,0,0,1,0,1,232.0,28.0
1,1,0,0,0,0,1,0,1,0,1,232.47,28.0
1,1,0,0,1,0,0,0,1,1,0,242.79,29.0
1,1,0,0,1,0,0,0,1,1,1,251.74,28.0
1,1,0,1,0,0,1,0,1,1,1,251.32,28.0
1,1,0,1,0,0,1,1,0,0,0,211.59,15.0
1,1,0,1,0,1,0,1,1,1,0,252.14,20.0
1,1,0,1,1,1,0,0,1,1,1,252.87,28.0
1,1,1,0,1,0,0,0,0,1,0,229.79,29.0
1,1,1,0,1,0,0,1,1,1,0,255.02,19.0
1,1,1,0,1,0,1,0,1,1,1,254.47,28.0
1,1,1,0,1,1,0,0,1,1,1,254.5,28.0
1,1,1,0,1,1,1,0,1,1,0,247.28,28.0
1,1,1,1,1,0,0,0,1,1,0,245.94,28.0
1,1,1,1,1,0,0,0,1,1,1,254.34,28.0
1,1,1,1,1,0,1,0,1,1,1,255.21,28.0
1,1,1,1,1,0,1,1,0,1,1,255.64,15.0
1,1,1,1,1,1,0,0,1,1,1,255.43,28.0
1,1,1,1,1,1,1,0,0,1,1,241.23,28.0
1,1,1,1,1,1,1,0,1,1,1,256.25,28.0
