0,15,3,9.622051819,6.511822825
1,8,5,9.896332404,6.766133409
1,22,4,10.32305476,8.210060462
1,64,5,11.25325658,9.618118628
2,14,4,10.57837269,8.177039855
2,19,3,10.64385619,8.675316106
2,19,4,10.92407019,8.752437003
2,22,4,11.17305246,9.136334261
2,36,1,10.67419227,10.66419664
4,8,5,12.41864325,9.433253026
4,35,4,12.72792045,11.83287847
5,19,3,13.32080055,10.78326081
5,22,4,13.71198954,11.1551998
5,35,4,13.8864587,12.99935382
5,64,5,14.74546425,12.64761208
6,8,5,14.31288296,9.170858366
6,35,3,14.60623169,13.35981593
7,22,3,15.29271705,11.68343715
7,22,4,15.47307151,11.35608841
7,35,3,15.48116875,13.65268358
7,36,2,15.48733762,14.60766939
8,8,4,15.02345116,11.03878861
