1.0,1.0,12.0,4275.4,2.3254
1.0,2.0,1.0,4508.5,2.4379
1.0,6.0,1.0,5318.7,1.9595
1.0,6.0,3.0,5361.1,1.9647
1.0,6.0,6.0,5202.6,1.941
1.0,6.0,9.0,5160.1,2.0405
1.0,6.0,18.0,4957.8,2.043
10.0,1.0,9.0,15355.0,7.2769
10.0,2.0,18.0,22140.0,4.9532
10.0,3.0,15.0,16905.0,6.2653
10.0,6.0,3.0,17814.0,5.4526
100.0,1.0,6.0,21745.0,50.779
100.0,1.0,9.0,23144.0,48.175
100.0,2.0,15.0,31867.0,33.133
100.0,2.0,18.0,33784.0,32.883
100.0,6.0,9.0,23012.0,37.855
100.0,6.0,15.0,24599.0,30.51
100.0,6.0,18.0,25682.0,29.727
1000.0,1.0,3.0,22456.0,495.85
1000.0,3.0,15.0,23466.0,447.55
1000.0,6.0,3.0,22884.0,424.46
10000.0,2.0,1.0,8922.4,11828.0
10000.0,2.0,3.0,25630.0,4190.6
10000.0,3.0,1.0,9504.8,11114.0
10000.0,6.0,9.0,27814.0,655.03
100000.0,6.0,1.0,10376.0,64210.0
100000.0,6.0,3.0,21885.0,1960.1
1000000.0,1.0,6.0,54006.0,89234.0
1000000.0,2.0,1.0,38501.0,72876.0
1000000.0,2.0,9.0,72394.0,58477.0
1000000.0,2.0,12.0,64455.0,65922.0
1000000.0,3.0,9.0,21188.0,1713.5
1000000.0,6.0,18.0,28388.0,887.67
