1.0,2.0,3.0,4343.6,2.381
1.0,2.0,18.0,4236.2,2.4647
1.0,3.0,9.0,4786.9,2.1468
1.0,3.0,15.0,4767.6,2.2173
1.0,3.0,18.0,4949.1,2.1277
10.0,1.0,9.0,14807.0,7.5491
10.0,2.0,1.0,7006.2,15.859
10.0,2.0,9.0,18652.0,6.2867
10.0,3.0,9.0,17161.0,6.5827
10.0,3.0,15.0,17209.0,6.2798
10.0,6.0,6.0,20089.0,5.2988
100.0,1.0,12.0,20872.0,55.886
100.0,2.0,9.0,24962.0,43.247
100.0,2.0,15.0,25948.0,46.001
100.0,2.0,18.0,25565.0,39.447
100.0,6.0,1.0,9214.4,116.13
100.0,6.0,6.0,21587.0,48.702
1000.0,1.0,1.0,10038.0,1063.6
1000.0,1.0,12.0,21808.0,470.82
1000.0,2.0,1.0,8666.8,1239.5
1000.0,6.0,6.0,25492.0,310.14
1000.0,6.0,9.0,25870.0,330.79
1000.0,6.0,12.0,26596.0,273.88
1000.0,6.0,15.0,25833.0,251.19
10000.0,1.0,15.0,20936.0,4748.4
10000.0,2.0,6.0,29437.0,3740.0
10000.0,2.0,12.0,35418.0,3138.8
10000.0,3.0,12.0,19488.0,1691.8
10000.0,6.0,6.0,26660.0,815.83
10000.0,6.0,9.0,25202.0,1145.3
100000.0,1.0,1.0,7473.9,53025.0
1000000.0,2.0,9.0,47756.0,70551.0
