1.0,1.0,12.0,262000.0,512.0,15337.0,64.027
1.0,1.0,12.0,5240000.0,1024.0,14805.0,68.305
1.0,2.0,12.0,262000.0,512.0,20415.0,47.652
1.0,2.0,12.0,262000.0,1024.0,20536.0,47.513
1.0,2.0,12.0,262000.0,2048.0,20534.0,49.505
1.0,2.0,12.0,1050000.0,512.0,20495.0,49.017
1.0,2.0,12.0,1050000.0,1024.0,19372.0,50.673
1.0,3.0,1.0,262000.0,2048.0,8507.8,109.16
1.0,3.0,2.0,5240000.0,512.0,11317.0,84.692
1.0,3.0,6.0,1050000.0,512.0,12604.0,78.001
1.0,3.0,12.0,5240000.0,1024.0,13625.0,71.588
1.0,6.0,2.0,105000000.0,1024.0,11572.0,80.739
1.0,6.0,9.0,105000000.0,1024.0,13479.0,71.964
1.0,6.0,12.0,262000.0,1024.0,13628.0,68.597
2.0,2.0,12.0,10500000.0,512.0,15329.0,137.4
2.0,3.0,6.0,262000.0,2048.0,12754.0,152.37
2.0,3.0,6.0,1050000.0,1024.0,13031.0,153.92
2.0,3.0,12.0,5240000.0,2048.0,14557.0,133.22
2.0,6.0,9.0,10500000.0,2048.0,14623.0,137.48
3.0,1.0,1.0,262000.0,2048.0,7855.3,377.63
3.0,1.0,1.0,105000000.0,1024.0,7860.1,375.15
3.0,1.0,6.0,10500000.0,2048.0,12119.0,253.7
3.0,2.0,2.0,1050000.0,1024.0,11309.0,270.13
3.0,2.0,3.0,10500000.0,1024.0,12742.0,238.06
3.0,3.0,1.0,105000000.0,2048.0,8137.3,377.23
3.0,3.0,3.0,105000000.0,2048.0,13499.0,220.31
3.0,6.0,1.0,262000.0,512.0,8184.2,371.71
3.0,6.0,6.0,10500000.0,512.0,15554.0,197.87
