3,0,3,2,7.353587949,4.71815563
3,1,1,5,8.014701195,4.925247532
4,0,1,50,8.900257005,5.101620629
4,0,2,5,7.075885561,5.041577674
4,0,4,20,7.958239493,5.096536076
4,1,1,10,7.782782034,5.080145742
4,1,4,20,8.21162552,5.093925707
5,0,2,2,6.536861081,4.97692226
5,0,4,2,6.536861081,4.97692226
5,1,1,20,8.059182199,5.107607992
5,1,2,2,7.035667894,4.953555274
6,0,2,100,9.682815552,5.121427207
6,0,3,2,6.376724488,5.00769312
6,0,4,50,8.797687462,5.118824889
6,0,4,100,9.682815552,5.121427207
6,1,1,100,9.740247934,5.121424796
6,1,2,5,7.121688916,5.0697917
6,1,2,100,9.740247934,5.121424796
6,1,3,100,9.740247934,5.121424796
6,1,4,100,9.740247934,5.121424796
7,0,1,50,8.780969477,5.120554394
7,1,1,1,6.673217192,4.878722314
7,1,1,20,7.937150152,5.112800375
7,1,1,50,8.880039571,5.119684617
7,1,1,100,9.726829514,5.123157473
7,1,2,5,7.04617453,5.07314603
7,1,2,100,9.726829514,5.123157473
7,1,3,20,7.937150152,5.112800375
7,1,3,100,9.726829514,5.123157473
