1,0,0,0,0,0,0,0,0,1,0,219.15,29.0
1,0,0,0,0,0,0,1,0,1,1,243.93,16.0
1,0,0,0,0,1,1,1,1,0,1,247.13,18.0
1,0,0,0,1,1,0,0,1,1,0,240.34,28.0
1,0,0,0,1,1,1,0,1,0,0,219.87,29.0
1,0,0,1,0,0,0,0,0,0,1,213.53,26.0
1,0,0,1,0,1,0,0,0,0,0,201.47,29.0
1,0,0,1,0,1,1,1,1,0,0,227.29,18.0
1,0,0,1,1,0,0,0,1,0,1,232.65,27.0
1,0,0,1,1,0,1,1,1,0,0,227.99,18.0
1,0,1,0,1,0,0,0,0,1,1,234.05,28.0
1,0,1,0,1,1,1,1,0,0,1,266.12,12.0
1,0,1,1,1,0,0,0,0,0,1,218.43,26.0
1,0,1,1,1,1,0,0,1,1,0,243.44,28.0
1,0,1,1,1,1,0,1,0,1,0,239.32,15.0
1,0,1,1,1,1,1,0,0,1,1,237.35,28.0
1,1,0,0,0,0,0,0,1,1,1,249.99,28.0
1,1,0,0,0,0,1,0,0,0,1,213.86,29.0
1,1,0,0,0,0,1,1,1,1,1,266.11,18.0
1,1,0,1,0,1,1,0,1,1,1,252.28,28.0
1,1,0,1,1,0,0,1,0,0,0,212.94,14.0
1,1,0,1,1,1,0,0,1,1,1,252.87,28.0
1,1,1,0,1,0,1,0,0,0,1,218.96,28.0
1,1,1,0,1,0,1,0,1,1,0,246.03,28.0
1,1,1,0,1,0,1,0,1,1,1,254.47,28.0
1,1,1,0,1,1,0,0,1,1,1,254.5,28.0
1,1,1,1,1,0,1,0,1,1,1,255.21,28.0
1,1,1,1,1,0,1,1,1,1,0,257.54,20.0
1,1,1,1,1,1,0,0,1,1,0,247.17,28.0
1,1,1,1,1,1,0,0,1,1,1,255.43,28.0
1,1,1,1,1,1,1,0,0,1,1,241.23,28.0
1,1,1,1,1,1,1,0,1,1,1,256.25,28.0
