1.0,1.0,6.0,4089.5,2.55
1.0,1.0,18.0,3964.2,2.5503
1.0,2.0,12.0,4288.1,2.3965
1.0,2.0,15.0,4291.2,2.4462
1.0,3.0,18.0,4949.1,2.1277
1.0,6.0,18.0,4688.1,2.2277
10.0,1.0,15.0,16019.0,7.3717
10.0,2.0,6.0,18462.0,6.481
10.0,2.0,12.0,20233.0,5.7734
10.0,3.0,6.0,15736.0,7.2908
100.0,1.0,6.0,18264.0,61.409
100.0,1.0,15.0,19875.0,53.539
100.0,2.0,15.0,25948.0,46.001
100.0,2.0,18.0,25565.0,39.447
100.0,3.0,6.0,20045.0,58.0
100.0,3.0,12.0,20821.0,56.731
100.0,3.0,15.0,23240.0,51.463
100.0,6.0,6.0,21587.0,48.702
100.0,6.0,18.0,22884.0,33.092
1000.0,2.0,15.0,33549.0,321.53
1000.0,2.0,18.0,32815.0,341.28
1000.0,3.0,1.0,9973.9,1105.8
10000.0,1.0,1.0,9689.1,11175.0
10000.0,1.0,6.0,29612.0,4304.9
10000.0,2.0,3.0,22333.0,5447.8
10000.0,2.0,9.0,30161.0,3483.2
10000.0,2.0,15.0,33155.0,2972.0
10000.0,3.0,15.0,21523.0,1524.7
10000.0,3.0,18.0,21380.0,1384.5
100000.0,1.0,6.0,27212.0,25993.0
100000.0,1.0,15.0,20828.0,41317.0
100000.0,2.0,12.0,31491.0,29871.0
100000.0,3.0,1.0,16832.0,24535.0
100000.0,6.0,12.0,26315.0,928.18
1000000.0,2.0,9.0,47756.0,70551.0
1000000.0,3.0,15.0,19319.0,1711.5
