1.0,10.0,1.0,60.0,2000000.0,100000.0,1056.6,74.418
1.0,10.0,2.0,1.0,1000000.0,100000.0,331.29,137.53
1.0,10.0,3.0,10.0,2000000.0,10000.0,35933.0,1.9772
1.0,10.0,3.0,300.0,1000000.0,10000.0,36451.0,2.0
1.0,10.0,3.0,300.0,2000000.0,1000.0,37724.0,2.0518
1.0,10.0,6.0,300.0,1000000.0,1000.0,37649.0,2.0
1.0,10.0,6.0,300.0,2000000.0,1000.0,37135.0,2.0982
1.0,10.0,9.0,300.0,10000000.0,1000.0,34130.0,2.414
1.0,10.0,18.0,10.0,2000000.0,10000.0,35915.0,2.3127
1.0,10.0,18.0,300.0,2000000.0,10000.0,37294.0,2.3266
1.0,100.0,9.0,10.0,1000000.0,100000.0,39345.0,20.058
1.0,100.0,18.0,60.0,1000000.0,100000.0,21416.0,40.198
1.0,1000.0,2.0,10.0,100000.0,100000.0,552.88,8125.6
1.0,1000.0,9.0,1.0,10000000.0,10000.0,63635.0,122.47
1.0,1000.0,9.0,300.0,10000000.0,100000.0,76626.0,108.52
1.0,1000.0,15.0,10.0,1000000.0,1000.0,60418.0,130.45
1.0,1000.0,18.0,300.0,100000.0,100000.0,65416.0,122.71
1.0,10000.0,12.0,300.0,1000000.0,1000.0,141000.0,417.0
1.0,10000.0,15.0,1.0,10000000.0,10000.0,95375.0,578.82
1.0,10000.0,15.0,60.0,100000.0,1000.0,155000.0,407.95
3.0,10.0,1.0,1.0,100000.0,1000.0,6373.8,41.434
3.0,10.0,9.0,300.0,1000000.0,1000.0,14463.0,19.017
3.0,10.0,12.0,300.0,10000000.0,1000.0,10537.0,29.688
3.0,10.0,15.0,300.0,100000.0,10000.0,12149.0,23.46
3.0,10.0,18.0,300.0,2000000.0,1000.0,11389.0,23.628
3.0,100.0,2.0,1.0,10000000.0,10000.0,15710.0,989.59
3.0,100.0,3.0,300.0,1000000.0,10000.0,38159.0,63.084
3.0,1000.0,2.0,120.0,100000.0,100000.0,1380.7,9505.9
3.0,1000.0,3.0,300.0,100000.0,10000.0,121000.0,185.31
3.0,1000.0,6.0,10.0,100000.0,100000.0,133000.0,183.97
3.0,1000.0,9.0,1.0,1000000.0,10000.0,140000.0,184.8
3.0,1000.0,9.0,120.0,100000.0,10000.0,129000.0,179.9
3.0,1000.0,9.0,300.0,1000000.0,10000.0,133000.0,193.5
3.0,1000.0,12.0,60.0,2000000.0,100000.0,133000.0,190.36
3.0,1000.0,18.0,120.0,1000000.0,10000.0,118000.0,221.63
3.0,10000.0,3.0,120.0,10000000.0,1000.0,213000.0,1117.3
3.0,10000.0,15.0,120.0,2000000.0,100000.0,223000.0,1103.7
3.0,10000.0,18.0,60.0,1000000.0,10000.0,217000.0,1113.6
3.0,10000.0,18.0,300.0,100000.0,1000.0,197000.0,1197.6
