1,6,17,10645.0,268.72
3,3,13,10726.0,288.43
3,4,3,9327.9,289.04
3,5,14,10109.0,275.3
3,6,17,10359.0,258.59
4,5,17,10778.0,275.23
4,6,11,10315.0,276.84
4,6,16,10295.0,262.99
4,6,17,10620.0,249.67
5,3,17,10522.0,271.16
5,6,8,9466.6,288.22
5,6,16,11048.0,260.3
5,6,17,10154.0,255.25
5,6,18,9729.5,279.51
6,2,4,8140.9,337.47
6,4,8,10342.0,271.63
6,6,9,10324.0,272.49
6,6,17,10291.0,263.74
6,6,18,10875.0,260.56
7,1,7,6914.6,395.43
7,4,4,8237.3,341.81
7,5,10,7253.0,399.98
7,5,14,7571.9,369.69
8,1,1,4033.5,740.36
8,1,4,4869.4,608.24
9,2,6,6573.0,421.18
10,3,6,7213.7,380.23
10,6,9,7103.6,346.65
10,6,10,6388.4,382.87
60000,2,14,168.4,50017.0
60000,4,7,233.0,44002.0
