1.0,1.0,9.0,5220.9,1.8724
1.0,4.0,1.0,6764.7,1.477
1.0,6.0,13.0,7197.3,1.415
10.0,2.0,15.0,31084.0,3.2191
10.0,2.0,16.0,30324.0,3.2671
10.0,3.0,2.0,32680.0,3.058
10.0,3.0,3.0,31820.0,3.173
10.0,3.0,12.0,29980.0,3.326
10.0,4.0,7.0,30177.0,3.3191
10.0,4.0,8.0,29361.0,3.4324
10.0,6.0,6.0,31394.0,3.2462
100.0,1.0,3.0,49918.0,20.812
100.0,1.0,13.0,54443.0,17.328
100.0,1.0,16.0,55413.0,17.56
100.0,2.0,14.0,55727.0,18.091
100.0,2.0,16.0,57972.0,16.279
100.0,3.0,17.0,53660.0,18.863
100.0,3.0,18.0,54581.0,18.323
100.0,4.0,11.0,54203.0,20.194
100.0,4.0,15.0,52719.0,19.139
100.0,6.0,16.0,46773.0,19.903
1000.0,1.0,4.0,52119.0,194.73
1000.0,3.0,6.0,56000.0,192.73
1000.0,3.0,15.0,57738.0,170.5
10000.0,3.0,4.0,53813.0,1140.1
10000.0,5.0,7.0,51277.0,825.5
10000.0,6.0,3.0,42753.0,904.03
100000.0,1.0,7.0,61873.0,16088.0
100000.0,1.0,9.0,67355.0,14309.0
100000.0,2.0,8.0,61056.0,14804.0
100000.0,3.0,16.0,59252.0,868.23
100000.0,4.0,14.0,55063.0,918.63
100000.0,6.0,2.0,55380.0,440.37
1000000.0,1.0,6.0,67297.0,53340.0
1000000.0,3.0,11.0,57489.0,707.08
1000000.0,3.0,18.0,57632.0,871.26
1000000.0,6.0,17.0,45327.0,520.84
