1,1,7,12032.0,275.01
1,2,13,16286.0,186.2
1,3,18,18647.0,209.34
1,4,16,17685.0,211.49
2,3,12,18862.0,190.63
3,1,6,12046.0,251.15
3,3,6,15827.0,213.03
3,6,9,18400.0,195.01
4,6,13,19942.0,196.24
5,1,17,17414.0,189.04
5,5,9,18204.0,188.49
5,6,18,21822.0,176.48
6,4,3,14833.0,225.02
7,3,1,9545.5,343.65
8,6,11,19933.0,180.42
9,6,5,16678.0,186.04
9,6,12,20852.0,174.72
10,3,8,17823.0,190.81
10,4,9,18797.0,172.09
10,4,12,19995.0,187.02
10,6,10,20358.0,165.67
10,6,11,18388.0,187.7
10,6,12,21156.0,164.13
10,6,13,20117.0,186.26
100,1,5,14598.0,221.46
100,4,13,19334.0,179.21
100,4,15,20055.0,173.45
100,6,11,19693.0,161.26
100,6,12,19826.0,167.6
100,6,18,20398.0,177.98
1000,5,8,3154.5,776.68
