1.0,10.0,6.0,60.0,1000000.0,10000.0,37170.0,2.0399
1.0,10.0,6.0,300.0,100000.0,10000.0,37138.0,1.9115
1.0,10.0,12.0,300.0,100000.0,1000.0,37740.0,2.0
1.0,10.0,15.0,1.0,100000.0,100000.0,36158.0,2.0
1.0,10.0,18.0,300.0,100000.0,10000.0,38145.0,2.3212
1.0,10.0,18.0,300.0,2000000.0,1000.0,35231.0,2.1164
1.0,100.0,3.0,60.0,2000000.0,10000.0,38049.0,20.263
1.0,100.0,3.0,120.0,1000000.0,10000.0,37421.0,18.097
1.0,100.0,6.0,1.0,10000000.0,1000.0,33807.0,26.477
1.0,1000.0,2.0,60.0,100000.0,100000.0,361.25,8075.7
1.0,1000.0,3.0,300.0,2000000.0,100000.0,72199.0,111.53
1.0,1000.0,6.0,60.0,10000000.0,10000.0,74251.0,115.03
1.0,10000.0,1.0,10.0,2000000.0,1000.0,3038.8,25972.0
1.0,10000.0,2.0,120.0,10000000.0,10000.0,3691.7,31557.0
1.0,10000.0,6.0,120.0,2000000.0,10000.0,133000.0,348.84
1.0,10000.0,9.0,1.0,2000000.0,100000.0,151000.0,425.77
3.0,10.0,6.0,1.0,2000000.0,1000.0,16270.0,15.748
3.0,10.0,6.0,10.0,10000000.0,10000.0,13378.0,19.558
3.0,10.0,15.0,120.0,2000000.0,10000.0,11429.0,26.242
3.0,10.0,18.0,300.0,1000000.0,1000.0,11381.0,23.371
3.0,100.0,1.0,10.0,100000.0,10000.0,769.29,3503.4
3.0,100.0,1.0,300.0,100000.0,100000.0,68.062,24068.0
3.0,100.0,2.0,60.0,10000000.0,1000.0,24173.0,150.67
3.0,100.0,6.0,10.0,100000.0,10000.0,36612.0,65.065
3.0,100.0,9.0,60.0,100000.0,100000.0,40165.0,65.341
3.0,100.0,15.0,1.0,100000.0,10000.0,37136.0,65.18
3.0,100.0,18.0,60.0,2000000.0,100000.0,38137.0,66.677
3.0,1000.0,1.0,120.0,10000000.0,10000.0,770.75,26303.0
3.0,1000.0,2.0,300.0,100000.0,10000.0,51463.0,7295.9
3.0,1000.0,3.0,60.0,2000000.0,100000.0,142000.0,191.95
3.0,1000.0,3.0,300.0,2000000.0,10000.0,131000.0,200.07
3.0,1000.0,18.0,120.0,1000000.0,1000.0,114000.0,217.41
3.0,10000.0,12.0,10.0,10000000.0,10000.0,193000.0,1183.8
3.0,10000.0,15.0,1.0,10000000.0,10000.0,150000.0,2179.9
3.0,10000.0,18.0,1.0,100000.0,10000.0,202000.0,1160.0
