1,3,8,16550.0,225.83
1,4,8,16533.0,212.25
1,6,6,15571.0,221.22
2,2,8,16853.0,241.67
2,4,5,14505.0,227.55
3,6,13,19814.0,191.11
4,2,13,19047.0,182.28
5,2,11,17492.0,212.48
5,6,10,20159.0,172.33
5,6,14,19500.0,186.76
6,2,10,18559.0,178.78
6,2,11,17694.0,187.47
6,5,10,20095.0,176.3
6,5,16,19668.0,167.11
6,6,12,20038.0,168.69
6,6,13,19892.0,178.59
6,6,16,21221.0,171.2
7,5,10,18518.0,169.09
7,6,4,16247.0,214.49
7,6,10,19514.0,161.74
7,6,12,20069.0,186.99
7,6,13,20802.0,175.36
7,6,16,20405.0,178.17
8,1,11,16861.0,189.71
8,2,9,16869.0,216.81
8,3,10,18431.0,183.2
8,6,10,18971.0,168.22
9,1,10,14253.0,225.36
9,4,6,17268.0,197.42
100,1,17,18676.0,174.21
1000,2,14,3067.6,826.82
1000,5,16,3099.8,787.33
1000,6,18,3271.9,776.86
