1.0,1.0,9.0,105000000.0,1024.0,14686.0,65.76
1.0,1.0,12.0,262000.0,512.0,15337.0,64.027
1.0,2.0,2.0,262000.0,1024.0,11259.0,85.93
1.0,2.0,2.0,105000000.0,1024.0,11067.0,87.06
1.0,2.0,9.0,5240000.0,1024.0,19733.0,49.527
1.0,2.0,12.0,262000.0,512.0,20415.0,47.652
1.0,2.0,12.0,1050000.0,512.0,20495.0,49.017
1.0,2.0,12.0,5240000.0,512.0,20591.0,47.387
1.0,2.0,12.0,5240000.0,1024.0,20353.0,48.677
1.0,2.0,12.0,10500000.0,512.0,20117.0,48.45
1.0,3.0,1.0,262000.0,2048.0,8507.8,109.16
1.0,3.0,1.0,5240000.0,1024.0,8538.4,110.74
1.0,6.0,9.0,5240000.0,2048.0,13906.0,67.546
2.0,1.0,2.0,262000.0,2048.0,11195.0,179.17
2.0,2.0,2.0,5240000.0,2048.0,12241.0,163.21
2.0,3.0,1.0,5240000.0,1024.0,9398.1,202.45
2.0,3.0,1.0,105000000.0,512.0,9503.6,203.99
2.0,3.0,9.0,1050000.0,512.0,13802.0,139.24
2.0,6.0,9.0,1050000.0,1024.0,14549.0,139.9
2.0,6.0,12.0,5240000.0,1024.0,15339.0,123.24
3.0,1.0,1.0,262000.0,1024.0,7954.8,379.24
3.0,1.0,3.0,1050000.0,2048.0,11828.0,263.26
3.0,2.0,12.0,1050000.0,1024.0,15245.0,199.96
3.0,3.0,9.0,262000.0,2048.0,17079.0,180.64
3.0,3.0,12.0,105000000.0,512.0,18019.0,173.48
3.0,6.0,9.0,262000.0,1024.0,17206.0,186.35
