1.0,1.0,3.0,4508.5,2.2534
1.0,2.0,12.0,4686.7,2.2306
1.0,3.0,1.0,5384.6,1.9707
1.0,3.0,3.0,5591.7,1.9243
1.0,3.0,6.0,5372.8,1.9353
1.0,3.0,18.0,5160.4,2.0543
1.0,6.0,3.0,5361.1,1.9647
10.0,1.0,18.0,15212.0,7.1578
10.0,2.0,1.0,8494.1,12.961
10.0,2.0,6.0,21618.0,4.8312
10.0,2.0,12.0,21765.0,4.8266
10.0,2.0,15.0,22447.0,4.7671
10.0,2.0,18.0,22140.0,4.9532
10.0,3.0,1.0,8400.0,12.509
10.0,6.0,6.0,19636.0,4.711
10.0,6.0,9.0,19413.0,5.2046
10.0,6.0,12.0,20995.0,4.3988
10.0,6.0,15.0,19637.0,4.6353
10.0,6.0,18.0,19340.0,4.6347
100.0,1.0,6.0,21745.0,50.779
100.0,2.0,6.0,28972.0,44.161
100.0,2.0,9.0,30659.0,36.679
100.0,2.0,15.0,31867.0,33.133
100.0,2.0,18.0,33784.0,32.883
100.0,3.0,1.0,9885.2,117.19
100.0,3.0,3.0,18806.0,58.44
100.0,3.0,18.0,21195.0,49.925
100.0,6.0,1.0,10467.0,102.54
100.0,6.0,15.0,24599.0,30.51
100.0,6.0,18.0,25682.0,29.727
1000.0,1.0,15.0,25778.0,412.5
10000.0,1.0,1.0,9549.7,10420.0
10000.0,3.0,1.0,9504.8,11114.0
100000.0,1.0,3.0,18463.0,48084.0
100000.0,3.0,3.0,18567.0,1733.9
