1,0,0,0,0,0,1,0,1,1,0,238.1,28.0
1,0,0,0,1,0,1,0,1,1,1,249.44,28.0
1,0,0,0,1,1,1,0,1,0,1,234.56,28.0
1,0,0,0,1,1,1,0,1,1,1,250.6,28.0
1,0,0,1,0,0,0,0,0,1,0,221.33,29.0
1,0,0,1,1,1,1,0,1,1,0,241.78,28.0
1,0,1,0,1,0,0,0,1,1,1,250.05,28.0
1,0,1,0,1,0,1,0,1,1,1,251.01,28.0
1,0,1,0,1,0,1,1,0,0,1,264.18,12.0
1,0,1,0,1,1,0,0,0,1,1,235.7,28.0
1,0,1,0,1,1,0,1,0,1,0,237.87,15.0
1,0,1,0,1,1,1,1,1,0,1,251.52,18.0
1,0,1,1,1,0,0,0,1,1,0,241.97,28.0
1,0,1,1,1,0,0,0,1,1,1,250.87,28.0
1,0,1,1,1,0,1,1,1,0,0,231.69,18.0
1,1,0,0,0,1,0,0,1,1,1,251.93,28.0
1,1,0,0,0,1,1,0,1,0,0,220.37,29.0
1,1,0,0,0,1,1,1,0,1,0,240.07,16.0
1,1,0,0,1,0,0,0,1,1,1,251.74,28.0
1,1,0,0,1,1,0,1,1,1,1,268.8,18.0
1,1,0,0,1,1,1,1,0,1,1,255.42,15.0
1,1,0,1,0,0,1,0,1,1,1,251.32,28.0
1,1,0,1,1,0,0,0,0,1,0,227.78,29.0
1,1,0,1,1,0,0,0,1,0,1,233.85,27.0
1,1,1,0,1,0,1,0,0,1,1,239.04,28.0
1,1,1,0,1,0,1,1,0,1,1,254.39,15.0
1,1,1,0,1,1,0,0,1,1,0,246.5,28.0
1,1,1,0,1,1,1,0,1,1,0,247.28,28.0
1,1,1,0,1,1,1,0,1,1,1,255.32,28.0
1,1,1,0,1,1,1,1,1,0,1,252.68,18.0
1,1,1,1,1,0,1,1,0,1,0,243.78,15.0
