1.0,1.0,9.0,262000.0,512.0,14975.0,65.207
1.0,1.0,9.0,1050000.0,1024.0,15145.0,64.861
1.0,1.0,12.0,105000000.0,2048.0,14527.0,67.116
1.0,2.0,1.0,5240000.0,512.0,8074.2,124.25
1.0,2.0,2.0,10500000.0,1024.0,11185.0,86.291
1.0,2.0,9.0,1050000.0,1024.0,19209.0,51.318
1.0,2.0,9.0,105000000.0,2048.0,19671.0,50.391
1.0,2.0,12.0,262000.0,512.0,20415.0,47.652
1.0,2.0,12.0,262000.0,1024.0,20536.0,47.513
1.0,2.0,12.0,1050000.0,512.0,20495.0,49.017
1.0,2.0,12.0,1050000.0,2048.0,19935.0,51.311
1.0,2.0,12.0,105000000.0,512.0,20167.0,49.514
1.0,2.0,12.0,105000000.0,2048.0,20178.0,48.337
1.0,3.0,6.0,1050000.0,2048.0,11779.0,77.761
1.0,6.0,3.0,5240000.0,2048.0,12062.0,79.76
1.0,6.0,9.0,1050000.0,1024.0,13433.0,70.547
1.0,6.0,12.0,262000.0,512.0,13418.0,72.155
2.0,1.0,2.0,105000000.0,1024.0,11218.0,179.02
2.0,3.0,2.0,1050000.0,1024.0,11577.0,176.46
2.0,3.0,3.0,5240000.0,512.0,11835.0,167.86
2.0,3.0,9.0,1050000.0,512.0,13802.0,139.24
2.0,6.0,1.0,1050000.0,1024.0,9521.7,198.07
2.0,6.0,1.0,5240000.0,512.0,9730.6,199.44
2.0,6.0,6.0,105000000.0,1024.0,13549.0,144.8
2.0,6.0,9.0,105000000.0,512.0,14311.0,141.58
3.0,1.0,1.0,10500000.0,1024.0,7926.8,378.11
3.0,1.0,2.0,1050000.0,512.0,11192.0,278.14
3.0,2.0,3.0,262000.0,2048.0,12419.0,245.43
3.0,6.0,3.0,5240000.0,2048.0,14130.0,222.3
