1.0,10.0,3.0,120.0,1000000.0,100000.0,37536.0,1.9
1.0,10.0,18.0,300.0,2000000.0,10000.0,37294.0,2.3266
1.0,100.0,2.0,60.0,100000.0,1000.0,18904.0,50.247
1.0,100.0,2.0,300.0,2000000.0,10000.0,6853.6,147.44
1.0,100.0,12.0,10.0,10000000.0,1000.0,32998.0,24.744
1.0,1000.0,6.0,1.0,10000000.0,1000.0,64928.0,119.24
1.0,1000.0,12.0,300.0,1000000.0,10000.0,64997.0,111.87
1.0,1000.0,18.0,120.0,100000.0,100000.0,62244.0,121.49
1.0,1000.0,18.0,300.0,2000000.0,1000.0,61357.0,123.66
1.0,10000.0,1.0,300.0,10000000.0,100000.0,2213.8,31899.0
1.0,10000.0,9.0,10.0,1000000.0,1000.0,149000.0,368.53
1.0,10000.0,15.0,300.0,100000.0,100000.0,150000.0,431.31
3.0,10.0,6.0,120.0,1000000.0,1000.0,16347.0,18.556
3.0,10.0,9.0,120.0,2000000.0,100000.0,15455.0,17.674
3.0,10.0,18.0,60.0,1000000.0,1000.0,11292.0,22.211
3.0,100.0,1.0,10.0,1000000.0,100000.0,72.188,26635.0
3.0,100.0,1.0,120.0,10000000.0,1000.0,6930.4,434.64
3.0,100.0,2.0,300.0,10000000.0,100000.0,10924.0,8418.6
3.0,100.0,9.0,1.0,100000.0,100000.0,38922.0,63.803
3.0,1000.0,1.0,10.0,2000000.0,10000.0,790.24,27772.0
3.0,1000.0,6.0,1.0,10000000.0,1000.0,117000.0,224.51
3.0,1000.0,6.0,10.0,100000.0,10000.0,133000.0,184.89
3.0,1000.0,6.0,300.0,100000.0,10000.0,132000.0,180.09
3.0,1000.0,9.0,1.0,100000.0,1000.0,130000.0,182.01
3.0,1000.0,9.0,10.0,100000.0,100000.0,126000.0,176.37
3.0,1000.0,9.0,300.0,2000000.0,1000.0,130000.0,181.55
3.0,1000.0,12.0,1.0,100000.0,100000.0,131000.0,168.78
3.0,1000.0,12.0,1.0,1000000.0,100000.0,126000.0,193.91
3.0,1000.0,12.0,1.0,2000000.0,10000.0,123000.0,191.94
3.0,1000.0,12.0,60.0,100000.0,100000.0,135000.0,170.85
3.0,1000.0,12.0,120.0,100000.0,100000.0,133000.0,181.8
3.0,1000.0,15.0,1.0,100000.0,100000.0,127000.0,188.32
3.0,1000.0,15.0,1.0,1000000.0,100000.0,129000.0,178.11
3.0,1000.0,18.0,1.0,100000.0,100000.0,119000.0,208.68
3.0,10000.0,9.0,60.0,10000000.0,1000.0,203000.0,1266.3
3.0,10000.0,18.0,60.0,2000000.0,1000.0,199000.0,1109.4
