1,1,3,6,6,1000,1960.8,4.9731
1,1,10,3,3,100,889.71,10.91
1,2,1,1,12,1000,4267.6,5.3365
1,10,10,6,1,1000,6107.1,17.871
1,10,100,3,3,1000,891.71,100.54
1,10000,10,6,12,100,29012.0,3176.2
1,10000,100,3,12,100,13414.0,5616.6
3,1,1,1,1,10,5770.8,5.4148
3,1,1,3,1,10,7487.1,4.2071
3,1,1,3,1,100,7720.8,4.1567
3,1,1,3,12,1000,6714.8,4.4296
3,1,1,6,3,10,6977.6,4.3121
3,1,1,6,6,1000,6383.2,4.4677
3,1,2,1,3,10,5554.5,5.5897
3,1,2,3,1,100,6291.9,5.0025
3,1,2,6,3,10,6546.4,4.8803
3,1,2,6,12,10,5817.6,5.1089
3,1,3,6,1,1000,5881.9,5.2794
3,1,3,6,3,100,5740.4,5.3665
3,2,1,1,12,1000,8600.6,7.4323
3,2,1,6,3,1000,10393.0,5.9745
3,2,2,3,1,100,9853.1,6.5872
3,2,2,3,3,1000,10325.0,6.1271
3,10,1,3,12,1000,16782.0,20.054
3,10,3,3,3,100,18397.0,17.665
3,10,10,1,3,1000,14220.0,23.717
3,10,10,3,3,100,16589.0,19.298
3,10,100,1,12,100,2720.1,101.51
3,10,100,3,6,10,2840.9,104.49
3,100,1,1,1,10,8119.6,399.59
3,100,2,3,12,1000,17971.0,193.83
3,1000,3,2,6,1000,21422.0,1648.2
3,1000,10,6,1,10,2915.4,15093.0
3,10000,3,1,6,10,6832.1,31764.0
3,10000,10,1,12,100,5576.2,42837.0
3,10000,10,3,6,100,11940.0,32476.0
