1,1,1,3,6,1000,2937.4,3.46
1,1,100,2,6,1000,84.529,218.24
1,2,2,1,12,100,3425.4,5.7195
1,2,2,6,3,1000,4203.9,4.6987
1,2,100,2,1,10,187.47,100.6
1,10,1,3,12,1000,12855.0,8.731
1,10,2,2,6,1000,11728.0,8.3824
1,10,3,6,12,1000,10709.0,9.6064
1,10,10,6,12,100,7335.6,13.324
1,100,1,1,12,100,15001.0,69.527
1,100,2,2,1,100,8325.9,129.4
1,100,2,2,6,1000,17755.0,63.241
1,100,3,1,12,10,15994.0,64.588
1,1000,1,6,12,100,18505.0,550.61
1,1000,3,3,3,10,16946.0,625.5
1,10000,10,3,12,1000,17535.0,5667.5
3,1,3,6,3,10,5736.4,5.372
3,1,10,1,1,1000,2691.8,11.165
3,1,100,1,12,10,271.24,100.4
3,1,100,3,12,100,264.24,103.33
3,2,1,2,3,100,9438.4,6.643
3,2,100,3,3,1000,535.88,100.47
3,10,1,3,12,1000,16782.0,20.054
3,10,1,6,12,10,16202.0,20.267
3,10,2,2,3,10,15242.0,22.956
3,10,2,2,12,1000,14450.0,22.406
3,10,2,6,6,1000,17953.0,18.623
3,10,2,6,12,1000,16422.0,18.599
3,10,3,2,6,1000,16603.0,20.022
3,100,2,2,1,1000,8598.7,369.51
3,100,3,6,6,10,16186.0,200.25
3,1000,1,1,12,1000,18105.0,2127.1
3,1000,2,6,6,100,25884.0,1765.3
3,1000,100,6,12,100,30942.0,1756.7
3,10000,1,3,6,10,9812.8,27925.0
3,10000,100,3,12,100,13752.0,20933.0
