1.0,1.0,3.0,262000.0,1024.0,12721.0,77.152
1.0,1.0,3.0,5240000.0,512.0,12959.0,76.212
1.0,1.0,6.0,262000.0,1024.0,14178.0,68.567
1.0,1.0,9.0,1050000.0,512.0,15293.0,63.421
1.0,1.0,12.0,262000.0,2048.0,14905.0,64.588
1.0,2.0,2.0,262000.0,512.0,11323.0,86.081
1.0,2.0,3.0,262000.0,512.0,14411.0,69.1
1.0,2.0,3.0,262000.0,1024.0,14361.0,67.604
1.0,2.0,3.0,262000.0,2048.0,14302.0,67.396
1.0,2.0,3.0,1050000.0,512.0,14327.0,67.328
1.0,2.0,3.0,1050000.0,1024.0,14343.0,67.011
1.0,2.0,9.0,262000.0,512.0,18928.0,52.784
1.0,3.0,2.0,105000000.0,2048.0,11699.0,84.691
1.0,3.0,3.0,262000.0,1024.0,12095.0,79.646
1.0,3.0,9.0,10500000.0,512.0,12856.0,72.372
1.0,6.0,3.0,5240000.0,2048.0,12062.0,79.76
1.0,6.0,6.0,105000000.0,1024.0,12891.0,77.633
1.0,6.0,12.0,262000.0,1024.0,13628.0,68.597
2.0,1.0,1.0,5240000.0,1024.0,8097.9,247.37
2.0,1.0,3.0,1050000.0,1024.0,12806.0,154.68
2.0,2.0,2.0,105000000.0,1024.0,12422.0,160.17
2.0,2.0,6.0,262000.0,1024.0,13270.0,151.92
2.0,2.0,6.0,105000000.0,2048.0,13623.0,150.31
2.0,2.0,9.0,5240000.0,2048.0,14160.0,143.35
2.0,3.0,12.0,105000000.0,1024.0,14757.0,132.54
2.0,6.0,1.0,262000.0,1024.0,9697.1,201.07
2.0,6.0,12.0,262000.0,2048.0,15084.0,132.03
2.0,6.0,12.0,1050000.0,1024.0,15471.0,125.77
2.0,6.0,12.0,5240000.0,512.0,15546.0,131.99
3.0,2.0,2.0,5240000.0,512.0,11749.0,264.86
3.0,3.0,2.0,10500000.0,1024.0,11650.0,263.14
3.0,6.0,1.0,10500000.0,2048.0,8455.1,365.67
3.0,6.0,2.0,1050000.0,1024.0,11594.0,255.23
3.0,6.0,2.0,10500000.0,512.0,11642.0,260.33
3.0,6.0,6.0,5240000.0,2048.0,15531.0,202.91
