1,1,10,6,3,1000,919.69,10.765
1,2,1,1,12,1000,4267.6,5.3365
1,2,3,6,3,10,3512.2,5.4395
1,2,10,1,3,1000,1803.3,10.979
1,2,100,1,6,1000,172.56,100.47
1,10,1,6,12,1000,12519.0,9.7051
1,10,3,2,12,1000,11439.0,9.102
1,10,3,6,6,100,11232.0,9.4936
1,10,100,1,6,1000,923.94,100.7
1,100,2,1,12,1000,15115.0,70.434
1,100,10,6,1,1000,8649.6,108.4
1,100,100,3,6,10,8790.9,115.08
1,1000,3,1,6,10,16690.0,645.79
1,1000,10,6,1,100,10510.0,1038.0
1,10000,2,3,1,10,4590.1,17336.0
1,10000,2,6,6,100,27172.0,3530.9
3,1,1,3,1,10,7487.1,4.2071
3,2,1,6,3,100,10280.0,5.9478
3,2,3,1,6,1000,8349.3,7.7424
3,2,3,6,12,10,8141.4,7.1667
3,10,1,2,6,100,15178.0,22.12
3,10,1,6,6,10,16831.0,20.43
3,10,3,1,6,10,14340.0,22.416
3,10,3,3,6,10,19542.0,18.181
3,10,3,6,6,10,19217.0,17.841
3,10,3,6,6,100,18337.0,17.844
3,10,3,6,12,10,17814.0,18.043
3,10,10,3,6,10,17831.0,18.063
3,10,10,6,6,10,17804.0,18.601
3,100,10,2,1,100,9741.1,337.2
3,100,100,3,6,10,16905.0,195.86
3,1000,2,1,1,10,4152.2,7643.0
3,1000,100,3,6,100,28346.0,1324.6
3,10000,10,3,1,1000,5952.1,44880.0
3,10000,10,3,12,10,17417.0,28436.0
