1.0,5.0,4.0,6534.9,1.5195
10.0,1.0,17.0,27657.0,3.6694
10.0,1.0,18.0,27734.0,3.6682
10.0,2.0,9.0,30945.0,3.2195
10.0,5.0,9.0,30321.0,3.4058
100.0,1.0,1.0,45494.0,22.179
100.0,1.0,15.0,54676.0,16.838
100.0,2.0,16.0,57972.0,16.279
100.0,2.0,17.0,55616.0,17.036
100.0,2.0,18.0,55966.0,16.927
100.0,3.0,5.0,48057.0,20.875
100.0,3.0,17.0,53660.0,18.863
100.0,4.0,13.0,52643.0,19.134
100.0,4.0,17.0,53212.0,19.881
100.0,5.0,14.0,50797.0,19.589
100.0,5.0,18.0,51769.0,19.344
1000.0,2.0,9.0,57605.0,168.94
1000.0,3.0,16.0,59858.0,172.84
1000.0,3.0,18.0,60789.0,167.77
1000.0,4.0,5.0,48125.0,216.95
1000.0,4.0,17.0,61043.0,172.11
1000.0,6.0,2.0,54774.0,146.53
1000.0,6.0,11.0,48956.0,174.12
10000.0,1.0,5.0,63080.0,1516.0
10000.0,1.0,14.0,63240.0,1544.4
10000.0,2.0,13.0,71459.0,387.57
10000.0,2.0,17.0,78121.0,1279.5
10000.0,2.0,18.0,77751.0,1186.4
10000.0,3.0,16.0,57894.0,753.81
100000.0,1.0,6.0,64450.0,15049.0
100000.0,3.0,4.0,53934.0,1229.4
100000.0,3.0,17.0,54411.0,883.79
100000.0,4.0,5.0,44360.0,820.19
1000000.0,1.0,16.0,70303.0,60552.0
1000000.0,3.0,18.0,57632.0,871.26
