1,1,100,1,6,1000,94.588,100.3
1,2,2,2,12,1000,3655.6,5.4408
1,100,1,6,3,1000,12570.0,92.724
1,100,100,2,3,1000,9113.5,110.72
1,1000,1,2,6,100,17970.0,667.47
1,1000,3,6,6,1000,17725.0,522.26
1,1000,10,3,6,1000,17803.0,586.16
1,10000,3,2,1,100,3983.3,24345.0
3,1,1,2,12,10,6114.4,4.9748
3,1,1,3,12,10,6328.6,4.4697
3,1,2,2,12,1000,5432.5,5.493
3,1,2,3,12,100,5664.7,4.9911
3,1,3,1,1,10,4843.5,6.1373
3,2,1,1,3,10,9406.9,8.1706
3,2,1,3,6,10,9803.6,7.5768
3,2,1,6,12,1000,9331.5,8.519
3,2,2,1,6,1000,8499.1,7.127
3,2,2,3,3,100,10172.0,6.1076
3,2,2,3,3,1000,10325.0,6.1271
3,2,2,3,6,10,9678.6,6.5096
3,2,2,3,6,1000,9568.4,6.527
3,2,2,6,1,10,9639.5,6.5732
3,2,2,6,1,1000,9234.4,6.6367
3,2,3,1,3,10,8579.8,7.4255
3,2,3,3,12,10,8880.7,8.2494
3,2,10,1,6,100,5418.5,11.285
3,2,10,6,3,1000,5440.3,10.989
3,10,2,1,1,10,8392.6,39.798
3,10,3,1,12,100,14661.0,23.241
3,10,3,2,1,100,9195.7,36.105
3,10,3,3,12,100,17866.0,19.95
3,10,3,3,12,1000,18545.0,20.634
3,10,100,6,3,1000,2762.1,102.17
3,100,1,3,3,100,12925.0,250.68
3,100,10,1,3,1000,13233.0,251.04
3,1000,2,6,3,1000,17459.0,2886.9
3,1000,3,6,6,10,26857.0,1929.2
3,1000,3,6,12,100,33560.0,1857.8
3,10000,3,1,3,10,7475.9,34213.0
3,10000,3,2,12,100,12589.0,26171.0
3,10000,3,3,12,1000,15147.0,34726.0
