1,0,0,0,0,0,1,1,1,1,0,246.73,20.0
1,0,0,0,1,0,0,0,1,1,1,247.69,28.0
1,0,0,0,1,1,0,0,0,0,1,215.19,29.0
1,0,0,0,1,1,1,0,0,0,1,216.06,29.0
1,0,0,0,1,1,1,0,1,1,1,250.6,28.0
1,0,0,1,0,0,1,0,0,0,0,200.82,29.0
1,0,0,1,0,1,0,0,1,1,0,239.37,28.0
1,0,1,0,1,0,0,0,1,1,0,241.02,28.0
1,0,1,0,1,0,0,1,0,0,0,214.25,14.0
1,0,1,1,1,0,0,1,0,0,1,265.38,11.0
1,0,1,1,1,0,1,1,1,0,0,231.69,18.0
1,0,1,1,1,1,0,1,0,1,1,251.57,15.0
1,0,1,1,1,1,0,1,1,1,0,252.58,20.0
1,0,1,1,1,1,1,0,1,0,1,237.23,28.0
1,0,1,1,1,1,1,0,1,1,0,244.23,28.0
1,0,1,1,1,1,1,1,1,1,0,254.24,20.0
1,1,0,0,1,0,0,0,0,1,0,226.5,29.0
1,1,0,0,1,0,0,0,1,0,0,220.42,29.0
1,1,0,0,1,1,1,0,1,1,0,246.16,28.0
1,1,0,0,1,1,1,1,1,0,1,251.79,17.0
1,1,0,1,0,0,0,0,0,0,1,214.33,26.0
1,1,0,1,0,1,1,0,1,1,1,252.28,28.0
1,1,0,1,1,1,0,1,1,0,1,249.83,18.0
1,1,0,1,1,1,1,0,1,1,1,253.57,28.0
1,1,0,1,1,1,1,1,1,1,1,267.17,19.0
1,1,1,0,1,0,1,0,1,1,1,254.47,28.0
1,1,1,0,1,0,1,1,0,0,1,264.74,12.0
1,1,1,0,1,1,0,0,1,1,1,254.5,28.0
1,1,1,0,1,1,1,1,0,0,0,218.23,14.0
1,1,1,1,1,0,1,0,0,1,1,239.96,28.0
1,1,1,1,1,0,1,0,1,1,1,255.21,28.0
1,1,1,1,1,0,1,1,1,1,0,257.54,20.0
1,1,1,1,1,1,0,0,1,1,1,255.43,28.0
