1,6,4,9560.3,290.38
1,6,18,10019.0,265.93
2,4,18,9715.1,269.13
2,6,17,10230.0,282.65
2,6,18,10985.0,266.44
3,3,3,9990.1,285.37
3,6,18,10450.0,271.08
4,3,5,10392.0,277.76
5,1,15,7959.8,360.94
5,5,11,10332.0,272.71
5,6,18,9729.5,279.51
6,1,7,7319.7,377.65
6,1,13,7614.8,371.37
6,4,5,10070.0,271.39
7,1,6,7535.2,355.87
7,3,16,8907.2,327.48
7,4,13,8379.3,337.84
8,4,12,7065.2,381.96
9,2,8,6677.4,403.37
9,2,14,6777.8,416.57
10,5,5,6923.1,390.77
10000,3,2,324.5,8509.0
10000,4,11,317.88,8190.5
10000,6,5,347.31,7462.8
60000,3,1,175.83,48333.0
