1,4,18,9845.3,268.05
2,6,16,9800.6,267.29
3,1,13,6705.7,365.42
4,4,5,10280.0,285.3
4,4,14,9953.6,271.77
5,1,18,7088.4,385.79
5,5,2,10317.0,270.05
6,3,3,10166.0,288.43
6,3,15,10818.0,261.05
6,4,15,11065.0,255.62
6,4,18,9766.9,283.75
6,5,14,10222.0,265.37
6,5,15,10797.0,254.69
6,6,15,10434.0,263.27
7,2,11,7259.2,403.07
7,4,10,8648.2,339.83
7,5,14,7571.9,369.69
7,6,5,7052.4,404.31
8,1,12,4984.4,525.78
9,1,16,5027.2,529.94
9,3,3,6986.5,391.52
9,3,14,7495.2,371.29
9,6,15,7122.9,391.86
100,5,1,7894.9,362.79
60000,1,13,169.83,44884.0
