1.0,1.0,6.0,5420.2,1.8391
1.0,4.0,1.0,6764.7,1.477
1.0,4.0,3.0,7331.2,1.3902
1.0,5.0,18.0,6293.2,1.6017
10.0,1.0,14.0,27587.0,3.6289
10.0,4.0,17.0,28135.0,3.5179
10.0,6.0,1.0,30328.0,3.3034
10.0,6.0,2.0,34466.0,2.9167
10.0,6.0,3.0,33660.0,2.9644
10.0,6.0,6.0,31394.0,3.2462
10.0,6.0,14.0,30848.0,3.2613
100.0,1.0,9.0,55090.0,18.567
100.0,2.0,3.0,48120.0,21.603
100.0,2.0,12.0,54774.0,17.333
100.0,2.0,13.0,57293.0,15.94
100.0,2.0,14.0,55727.0,18.091
100.0,3.0,10.0,54352.0,18.575
100.0,6.0,1.0,46071.0,21.241
1000.0,1.0,17.0,64267.0,155.39
1000.0,1.0,18.0,67460.0,145.24
1000.0,2.0,14.0,63127.0,141.81
1000.0,2.0,16.0,63510.0,116.06
1000.0,2.0,18.0,65133.0,143.95
1000.0,3.0,5.0,50915.0,198.33
1000.0,5.0,9.0,57228.0,182.22
1000.0,6.0,9.0,47213.0,181.57
10000.0,1.0,8.0,62588.0,1376.4
100000.0,1.0,9.0,67355.0,14309.0
100000.0,2.0,2.0,47481.0,17940.0
100000.0,2.0,9.0,70997.0,11549.0
100000.0,2.0,13.0,76190.0,789.55
100000.0,3.0,13.0,57626.0,886.67
1000000.0,1.0,12.0,85232.0,40805.0
1000000.0,6.0,3.0,43784.0,874.17
1000000.0,6.0,15.0,50244.0,522.62
