3,0,3,5,7.540786742,4.946186618
3,0,3,20,8.239068608,5.051194744
3,1,1,100,9.965784285,5.066154451
3,1,2,100,9.965784285,5.066154451
3,1,3,10,8.211260476,5.020135758
3,1,4,10,8.211260476,5.020146292
4,0,3,100,9.746890481,5.104194403
4,0,4,100,9.746890481,5.104194403
4,1,1,100,9.824529208,5.104190483
4,1,2,100,9.824529208,5.104190483
4,1,3,20,8.21162552,5.093925707
4,1,3,100,9.824529208,5.104190483
5,0,3,10,7.256642729,5.09903161
5,0,3,50,8.830730684,5.115372185
5,0,3,100,9.702370112,5.117968127
5,1,1,100,9.766851864,5.117965171
5,1,2,10,7.578983985,5.093912551
5,1,2,100,9.766851864,5.117965171
5,1,3,100,9.766851864,5.117965171
5,1,4,100,9.766851864,5.117965171
6,0,2,1,6.24014257,4.894785504
6,0,4,100,9.682815552,5.121427207
6,1,1,10,7.466488455,5.097367013
6,1,1,100,9.740247934,5.121424796
6,1,2,100,9.740247934,5.121424796
6,1,4,2,6.867241668,4.983829961
7,0,1,50,8.780969477,5.120554394
7,0,2,2,6.290129465,5.022484651
7,0,2,10,7.113783832,5.104157682
7,1,2,10,7.408083432,5.099070723
7,1,3,50,8.880039571,5.119684617
7,1,3,100,9.726829514,5.123157473
