1,1,2,1,1,100,2058.6,5.2346
1,1,3,3,6,10,2111.5,4.8937
1,1,10,2,12,100,841.71,10.94
1,1,10,3,6,100,915.35,10.829
1,10,1,3,6,10,13540.0,8.0656
1,10,3,1,6,10,11200.0,9.2579
1,10,3,2,12,10,11422.0,9.1031
1,10,3,6,12,10,11066.0,10.005
1,100,10,1,3,10,13820.0,80.154
1,1000,100,2,3,1000,16109.0,712.08
1,1000,100,2,12,100,20259.0,530.12
1,10000,3,3,1,10,4568.8,16640.0
1,10000,3,6,12,100,24198.0,3675.2
3,2,2,1,1,1000,7700.5,8.5994
3,2,3,3,6,1000,9370.8,6.8108
3,2,10,3,12,1000,4736.2,11.088
3,2,100,3,1,10,559.06,100.67
3,10,1,6,12,100,16265.0,20.807
3,10,3,3,12,1000,18545.0,20.634
3,10,3,6,12,10,17814.0,18.043
3,10,10,1,1,1000,8537.5,38.229
3,10,10,6,12,1000,17056.0,20.045
3,10,100,6,3,1000,2762.1,102.17
3,100,1,1,6,1000,12075.0,282.9
3,100,1,3,6,1000,15226.0,234.26
3,100,2,2,12,1000,16400.0,230.42
3,1000,1,3,1,10,3322.6,13315.0
3,1000,10,1,3,10,18370.0,2145.7
3,1000,10,2,3,10,17863.0,2534.9
3,1000,100,2,3,1000,21545.0,1740.6
3,10000,2,3,12,1000,20743.0,30039.0
3,10000,3,3,12,1000,15147.0,34726.0
