1,0,0,0,0,0,1,0,0,1,1,230.79,29.0
1,0,0,0,0,1,0,0,0,0,0,200.38,29.0
1,0,0,0,1,0,0,0,1,1,1,247.69,28.0
1,0,0,0,1,0,1,0,0,1,0,223.34,29.0
1,0,0,0,1,1,0,1,1,0,0,228.27,18.0
1,0,0,0,1,1,0,1,1,0,1,248.71,18.0
1,0,0,0,1,1,1,1,1,1,0,250.73,20.0
1,0,0,1,0,0,1,0,1,1,1,247.61,28.0
1,0,0,1,0,0,1,1,0,0,0,209.84,14.0
1,0,0,1,0,1,0,0,0,0,0,201.47,29.0
1,0,0,1,0,1,0,1,1,0,0,226.57,19.0
1,0,0,1,1,0,1,1,1,0,1,248.03,19.0
1,0,0,1,1,1,0,0,0,1,0,225.26,29.0
1,0,0,1,1,1,0,0,1,1,0,240.98,28.0
1,0,1,0,1,0,1,0,0,1,1,235.23,27.0
1,0,1,1,1,0,0,1,0,0,0,215.85,14.0
1,0,1,1,1,0,0,1,1,1,0,251.0,19.0
1,0,1,1,1,0,1,0,1,0,1,236.31,28.0
1,0,1,1,1,0,1,0,1,1,1,251.79,28.0
1,1,0,0,0,1,0,0,1,1,0,243.52,28.0
1,1,0,0,1,0,1,0,1,0,1,234.47,29.0
1,1,0,0,1,0,1,1,1,0,0,230.14,18.0
1,1,0,0,1,1,0,1,1,1,1,268.8,18.0
1,1,0,0,1,1,1,0,1,0,0,222.16,29.0
1,1,0,1,1,0,1,0,1,1,1,252.81,28.0
1,1,0,1,1,0,1,1,1,0,1,249.3,19.0
1,1,0,1,1,1,1,0,1,1,1,253.57,28.0
1,1,0,1,1,1,1,1,0,0,0,215.47,14.0
1,1,1,0,1,0,0,0,1,1,1,253.51,28.0
1,1,1,0,1,0,1,0,1,1,0,246.03,28.0
1,1,1,0,1,1,0,0,1,1,1,254.5,28.0
1,1,1,0,1,1,1,0,1,1,1,255.32,28.0
1,1,1,1,1,1,0,0,1,1,1,255.43,28.0
1,1,1,1,1,1,1,0,1,1,1,256.25,28.0
