0,7,3,8.924812504,5.870474631
0,14,4,9.562242424,6.2278842
0,19,4,10.05663772,6.792884914
0,36,2,10.76983784,8.765405487
1,4,5,9.038918989,5.849099186
1,15,3,9.909893084,7.430869627
1,36,2,10.37068741,9.771066822
2,7,3,10.10983065,7.761616662
2,14,3,10.4807902,8.13241029
2,19,3,10.64385619,8.675316106
2,22,3,10.88034881,9.129408807
2,35,3,10.7548875,10.60570099
3,4,5,10.53138146,7.654109752
3,7,4,10.75154406,8.522529897
3,14,3,11.30206767,9.014280996
3,14,4,11.35480034,9.057947231
5,22,4,13.71198954,11.1551998
5,35,3,13.61401961,13.00194029
6,7,4,13.31599862,10.37635785
6,14,4,14.0535017,10.93421264
6,25,3,14.64103567,11.28664203
6,36,2,14.62804676,13.51134515
7,36,1,15.39590226,14.71664238
7,36,2,15.48733762,14.60766939
