1.0,1.0,3.0,10500000.0,2048.0,11983.0,80.941
1.0,1.0,12.0,262000.0,2048.0,14905.0,64.588
1.0,2.0,1.0,105000000.0,1024.0,8084.2,123.81
1.0,2.0,2.0,5240000.0,2048.0,11311.0,86.368
1.0,2.0,9.0,262000.0,1024.0,19371.0,51.331
1.0,2.0,9.0,1050000.0,2048.0,19187.0,51.458
1.0,2.0,12.0,262000.0,512.0,20415.0,47.652
1.0,2.0,12.0,262000.0,2048.0,20534.0,49.505
1.0,2.0,12.0,1050000.0,1024.0,19372.0,50.673
1.0,2.0,12.0,1050000.0,2048.0,19935.0,51.311
1.0,3.0,12.0,262000.0,2048.0,12665.0,74.205
1.0,6.0,9.0,1050000.0,512.0,13405.0,71.339
1.0,6.0,9.0,105000000.0,1024.0,13479.0,71.964
1.0,6.0,12.0,10500000.0,1024.0,13987.0,65.751
2.0,2.0,12.0,5240000.0,2048.0,14184.0,137.27
2.0,3.0,3.0,5240000.0,2048.0,11731.0,173.04
2.0,6.0,2.0,1050000.0,2048.0,11929.0,166.68
2.0,6.0,3.0,1050000.0,2048.0,11856.0,164.9
2.0,6.0,12.0,1050000.0,2048.0,15256.0,129.03
3.0,1.0,12.0,1050000.0,1024.0,12460.0,244.31
3.0,2.0,1.0,105000000.0,512.0,8379.6,357.55
3.0,2.0,9.0,1050000.0,512.0,14853.0,212.77
3.0,2.0,9.0,5240000.0,512.0,15026.0,202.62
3.0,3.0,3.0,1050000.0,512.0,13453.0,217.05
3.0,6.0,2.0,5240000.0,512.0,11808.0,254.04
