1.0,1.0,12.0,1050000.0,512.0,15001.0,66.233
1.0,1.0,12.0,1050000.0,2048.0,14646.0,68.492
1.0,1.0,12.0,5240000.0,1024.0,14805.0,68.305
1.0,2.0,12.0,262000.0,1024.0,20536.0,47.513
1.0,2.0,12.0,5240000.0,512.0,20591.0,47.387
1.0,2.0,12.0,5240000.0,2048.0,20050.0,51.366
1.0,2.0,12.0,10500000.0,512.0,20117.0,48.45
1.0,3.0,1.0,5240000.0,2048.0,8404.0,114.93
1.0,3.0,1.0,105000000.0,1024.0,8440.4,113.82
1.0,3.0,9.0,1050000.0,512.0,12724.0,72.712
1.0,6.0,6.0,262000.0,2048.0,13341.0,68.589
1.0,6.0,6.0,1050000.0,2048.0,12812.0,73.119
1.0,6.0,6.0,10500000.0,1024.0,12604.0,74.836
1.0,6.0,12.0,262000.0,512.0,13418.0,72.155
1.0,6.0,12.0,10500000.0,2048.0,14532.0,65.505
2.0,1.0,1.0,10500000.0,2048.0,8019.9,247.42
2.0,1.0,9.0,105000000.0,1024.0,13963.0,139.24
2.0,2.0,1.0,262000.0,2048.0,8146.0,250.08
2.0,2.0,6.0,5240000.0,2048.0,13908.0,146.26
2.0,2.0,9.0,10500000.0,512.0,13742.0,144.26
2.0,3.0,3.0,10500000.0,1024.0,11501.0,171.66
2.0,3.0,6.0,1050000.0,512.0,12518.0,154.39
3.0,1.0,2.0,1050000.0,512.0,11192.0,278.14
3.0,1.0,6.0,10500000.0,512.0,11497.0,259.74
3.0,2.0,3.0,5240000.0,2048.0,12315.0,247.84
3.0,2.0,6.0,1050000.0,2048.0,13970.0,223.61
3.0,2.0,12.0,105000000.0,1024.0,15825.0,185.04
3.0,3.0,1.0,10500000.0,512.0,8024.9,380.96
3.0,3.0,6.0,262000.0,2048.0,15392.0,196.93
3.0,3.0,12.0,1050000.0,1024.0,18529.0,167.39
3.0,6.0,9.0,262000.0,1024.0,17206.0,186.35
