1,0,0,0,0,1,0,1,0,0,1,256.06,12.0
1,0,0,0,1,0,0,1,0,1,1,246.38,16.0
1,0,0,0,1,0,0,1,1,1,0,247.08,19.0
1,0,0,0,1,0,1,1,1,1,0,248.89,20.0
1,0,0,1,0,1,1,0,1,1,0,240.21,28.0
1,0,0,1,1,0,0,1,0,0,1,261.01,12.0
1,0,0,1,1,0,0,1,0,1,1,246.09,15.0
1,0,0,1,1,1,1,0,1,0,1,234.65,29.0
1,0,1,0,1,0,0,0,1,1,1,250.05,28.0
1,0,1,0,1,0,1,0,1,1,0,242.09,28.0
1,0,1,0,1,1,1,0,0,1,1,236.38,27.0
1,0,1,1,1,0,0,1,1,0,0,230.94,19.0
1,0,1,1,1,1,0,0,1,1,1,251.81,28.0
1,1,0,0,0,0,0,0,1,1,1,249.99,28.0
1,1,0,0,0,1,1,1,1,0,1,249.74,17.0
1,1,0,0,1,1,0,0,1,1,0,245.2,28.0
1,1,0,0,1,1,0,0,1,1,1,253.74,28.0
1,1,0,0,1,1,1,0,1,0,1,235.78,28.0
1,1,0,0,1,1,1,0,1,1,1,254.42,28.0
1,1,0,0,1,1,1,1,1,1,0,257.17,19.0
1,1,0,1,1,0,0,0,1,0,0,221.17,29.0
1,1,0,1,1,0,1,1,0,0,1,261.53,12.0
1,1,0,1,1,1,0,1,0,0,0,214.48,15.0
1,1,0,1,1,1,1,0,1,0,0,222.63,29.0
1,1,0,1,1,1,1,0,1,1,1,253.57,28.0
1,1,1,0,1,0,1,0,1,1,0,246.03,28.0
1,1,1,0,1,0,1,1,1,1,0,256.47,19.0
1,1,1,1,1,0,0,0,0,1,1,238.75,28.0
1,1,1,1,1,0,1,0,1,1,1,255.21,28.0
1,1,1,1,1,0,1,1,1,1,0,257.54,20.0
1,1,1,1,1,1,0,0,0,0,1,220.08,28.0
1,1,1,1,1,1,0,0,1,1,1,255.43,28.0
1,1,1,1,1,1,0,1,0,1,0,244.03,15.0
1,1,1,1,1,1,1,0,1,1,1,256.25,28.0
