1.0,1.0,9.0,4059.4,2.5699
1.0,1.0,18.0,4100.2,2.6116
1.0,2.0,12.0,4224.6,2.4514
1.0,3.0,12.0,4589.6,2.2376
1.0,3.0,15.0,4684.3,2.263
10.0,2.0,3.0,13898.0,7.9557
10.0,3.0,3.0,14028.0,8.641
10.0,3.0,15.0,15777.0,6.9694
10.0,6.0,1.0,7599.1,13.874
10.0,6.0,6.0,17588.0,5.4324
10.0,6.0,12.0,17812.0,5.8555
10.0,6.0,15.0,18604.0,5.2717
100.0,1.0,15.0,17886.0,62.345
100.0,6.0,1.0,8636.8,123.03
100.0,6.0,3.0,19318.0,47.348
100.0,6.0,6.0,21305.0,46.838
1000.0,1.0,6.0,22127.0,540.98
1000.0,1.0,18.0,23878.0,465.92
1000.0,3.0,3.0,18655.0,579.29
1000.0,3.0,15.0,19776.0,602.72
1000.0,6.0,9.0,24362.0,345.38
1000.0,6.0,15.0,24693.0,277.74
1000.0,6.0,18.0,23876.0,372.5
10000.0,1.0,12.0,19184.0,5861.8
10000.0,2.0,12.0,31890.0,3379.6
10000.0,3.0,3.0,18253.0,1943.9
10000.0,3.0,18.0,19010.0,1792.1
100000.0,1.0,3.0,17260.0,57080.0
100000.0,1.0,18.0,20186.0,46405.0
100000.0,2.0,12.0,29893.0,34751.0
100000.0,2.0,18.0,32366.0,28518.0
100000.0,6.0,9.0,25620.0,1057.5
100000.0,6.0,12.0,25490.0,953.19
100000.0,6.0,15.0,26714.0,985.57
1000000.0,1.0,1.0,48918.0,93904.0
