$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,>>Cost,>>Score,>>Idle
0.567614651455,1.13433948912,6.79108544093,0.436413556347,37.333460378,45.9842302038,3.30249520633,2.01422325764,26.411087869,1470.70463487,0.587569511577,0.389920424403
0.891784791114,1.21095623893,4.77309399956,0.237812569898,40.9127277442,47.261690278,3.80723576585,0.718364307666,29.1869818155,1322.39461376,0.650783668106,0.168918918919
0.63766509342,1.12926759887,7.32574289252,0.387487642262,2.36013877202,47.6940620558,3.96636967935,1.0478858107,31.1820130891,1702.3049674,0.583012369647,0.059375
0.766572828014,1.06451420157,3.06416651953,0.381531803739,24.5193892916,41.3762250122,2.14982243658,4.43712296701,36.8981988067,437.491147521,0.634083524792,0.0754716981132
0.63907224602,1.09371834048,5.01318527882,0.200986981801,26.7668096802,48.7885092888,2.63466190091,1.5307257819,24.1054779063,609.753832784,0.463313194128,0.583509513742
0.529911796497,1.16121847392,6.88310761873,0.459219405347,7.58349235371,49.7685236111,3.1922491678,3.68614282257,38.3129892508,1709.7768419,0.560799990339,0.395577395577
0.766691315735,0.836629695031,5.98816039909,0.355152716529,0.440007797687,49.6005016231,3.95101443612,4.04353017249,41.4753679306,825.912842708,0.617315514491,0.419082125604
0.795733375123,0.862867357671,3.3902077186,0.302286470715,8.27907565775,48.1237931931,3.51489114117,3.82466944106,31.3189736715,555.442280324,0.575789455963,0.372964169381
0.879606137643,1.12057975178,2.56637666363,0.331583476253,48.8325795496,45.7579087629,3.02187588704,3.5627187634,20.7069831034,528.497165551,0.633250615322,0.0454545454545
0.680973467907,0.972159393237,3.48471558899,0.378951702459,22.5442593909,48.994850356,2.03507030205,2.40274673964,39.9664955805,469.410570457,0.61360380127,0.0
0.652417950805,0.930111937188,4.37732187424,0.282503706563,22.196192036,41.6689507472,3.41487346073,2.27197583767,35.3236664531,807.996869319,0.561676290251,0.112820512821
0.837091668266,0.982666189233,3.21470200268,0.428540539716,40.1342650212,44.7332731977,3.20280085004,1.27843418217,31.8027934115,525.880293027,0.580758093147,0.356382978723
0.533111756627,1.17393958771,7.57335436353,0.406308107732,26.5684364237,47.7889517784,2.39633684923,4.41083734264,32.5551376131,1583.47435076,0.593292777931,0.450757575758
0.680601672285,1.03472638538,2.17442853223,0.274966654525,32.8506287498,43.3846227904,3.63626981892,3.50082344899,42.2452217918,415.924982857,0.554416823601,0.0116959064327
0.637342396872,0.998377470223,2.12551038981,0.486526465469,9.81216912582,45.7122455608,2.51902889262,4.23279436766,22.9965264905,272.409526679,0.56671962837,0.316742081448
0.827047491521,1.15135912753,3.25436993852,0.443696999079,46.582620141,41.8810474005,2.2934256428,4.62758905048,41.9878355756,620.664198144,0.578253487321,0.265060240964
0.543992738833,0.985000625949,3.01135188224,0.269645791163,4.64055202564,49.9526956213,3.62990428964,2.58757205893,23.866220464,485.8839098,0.555609904416,0.0519801980198
0.7008493038,1.12923723835,6.48433155093,0.258671960149,9.961909801,42.7631566051,3.01798395647,2.79167601358,42.2416733898,1616.51215688,0.555976904007,0.463182897862
0.681002298105,0.937424724237,2.34941648743,0.299222486529,40.0849664535,46.3191830994,2.5918746265,3.16689937055,27.6999030957,275.57619212,0.595950089241,0.295546558704
0.858954767151,1.15024529234,2.22803790258,0.484912281096,41.8405968885,41.6935373078,3.82033636562,2.45240149964,28.0312444998,444.150062888,0.58306636244,0.0
0.825335840386,1.19083835106,6.70319875155,0.364237622499,49.9668802586,47.4181800015,2.84064557112,0.631205748481,31.2433891582,1404.18624701,0.62157466439,0.185185185185
0.585022629192,0.925798962376,4.31527761346,0.271247970144,29.5803474788,44.5867988584,3.96662030302,4.31899269106,42.4819914448,791.909729055,0.610853637417,0.46847960445
0.822397604254,1.11871372185,7.95789660045,0.455058767994,26.681197225,43.6961381016,2.52042352103,2.25297480239,41.6357944499,1672.8172726,0.552693174147,0.407766990291
0.668785046816,1.13237664006,2.89280320629,0.336344057872,2.01695502993,49.2755355739,2.09310114088,4.29538894413,37.3831754083,453.379164587,0.597362456424,0.327659574468
0.76899471662,1.12394384962,3.01080600535,0.207263010774,28.3246314246,41.7820057664,3.01581306574,0.811369743051,28.6081756321,573.274506232,0.638400046731,0.450887573964
0.560445527325,0.919831324687,5.66043935641,0.396145288809,47.0839204882,49.3091411852,3.03476140905,3.1448535749,24.3979124616,790.939679216,0.549338885502,0.392561983471
0.533168572384,1.08308463256,2.80258874368,0.476201910183,8.17371244107,41.1562907498,2.44122763005,4.97824452536,39.0759268236,493.43284432,0.575032776754,0.0434782608696
0.777039052172,0.835751712456,7.13386864505,0.414956491557,14.7362162587,46.793950277,2.68934846247,4.78607135473,25.6824218206,750.287205076,0.56913995209,0.172661870504
0.733179507917,1.03759554215,6.36243641208,0.224022560439,34.5654145425,41.3628975819,3.00905304891,2.81290335755,22.2788442959,1056.4712563,0.588167481686,0.200996677741
0.706748162803,1.17689209867,3.37454915693,0.293385098055,16.1201197185,47.8998457823,3.16497595721,3.31899910973,26.4377155499,722.778640379,0.576136392556,0.531669865643
0.584672279209,0.902721353621,7.88312716375,0.30840399357,12.1411634867,43.7190655946,2.08047328504,1.99597907447,20.7358509578,788.546026196,0.477781305394,0.618037135279
0.841736749695,0.890606230726,2.27271918133,0.341512355307,12.5681126004,45.8046670346,3.83880108359,4.84271672936,25.5466899437,345.062549666,0.630526818436,0.241987179487
0.631261007676,0.836436664757,6.52460418642,0.207498516365,16.7242365552,40.1387737732,2.55597157428,4.41924582775,28.4882552589,836.05734402,0.54237641462,0.125
0.779000584917,0.991276273575,7.74313272289,0.336195471277,4.1290268801,48.3822653505,3.97793570895,1.57675240724,28.4708458082,1437.72019857,0.611840939857,0.0860534124629
0.660381706212,0.954057317291,2.17280338818,0.234155105515,29.6691098627,43.6692403226,2.0759059225,4.17479346517,26.2923676491,283.49745487,0.61206821194,0.425
0.613843410374,1.08595552418,4.65121406393,0.452177895007,46.6843058062,42.6147782374,2.5444568205,4.46318363212,20.5202906313,839.767981052,0.614902932569,0.30612244898
0.572311993918,1.20837608837,6.00409667202,0.301378698938,45.4840122065,44.6785448741,2.46655141624,3.82927333599,21.1055027823,1210.16089223,0.576410299007,0.440677966102
0.897917080764,1.1467448862,2.2199128911,0.440708945751,38.6879978112,48.966030322,2.7273209007,3.21674051115,32.8106400694,469.885049305,0.625943945992,0.0
0.866321762302,1.09509455674,7.66637658327,0.398809972781,24.4098929978,46.2520853487,3.12290208422,3.12259915396,23.1393548902,1764.03732948,0.623298767619,0.362068965517
0.597919831059,0.837475764857,3.3122028937,0.226971304929,9.53564578574,45.8128666965,3.27195470523,1.38068601393,21.663333194,468.803655142,0.453932924981,0.546391752577
0.789640026745,1.07415930403,6.5879621389,0.302075553628,25.1227318236,49.7075511718,3.48487079216,0.643087990601,33.3844014367,1378.679472,0.648189951522,0.331804281346
0.809231548073,0.995905651639,6.46257476957,0.357994993205,27.0894359737,47.1993723084,3.97733396351,1.92208266205,22.7805727978,1127.67431842,0.523723567817,0.299196787149
0.686111071375,0.976814757079,4.71050647622,0.48838915776,10.4821689724,44.235460747,3.00317033814,2.40562000747,23.544135773,849.162716982,0.579095351997,0.015444015444
0.607819944213,1.24145816303,3.95613252766,0.324645008784,48.8576433123,49.3585304962,2.13139975407,1.97284755415,37.9956401288,774.410504645,0.459133465578,0.560137457045
0.844585660138,1.01785650411,7.48022656386,0.287578160554,45.8443313828,40.3042258249,3.01943396558,2.31454489869,29.6003232993,1438.19384557,0.588372270129,0.194444444444
0.532282150569,0.841486385805,7.49815196111,0.234221551856,47.4590942171,43.9593866474,3.20662930705,4.28281662709,36.8581090187,990.786544268,0.57098922633,0.291120815138
0.575189573982,1.07798221798,6.54127098841,0.302425302301,16.7774143,45.5768273257,2.8322339843,3.04570314711,38.9792482319,1398.78019109,0.49840513188,0.010752688172
0.609728404722,0.854152543391,3.06103392989,0.284031953265,14.5286846979,44.995860524,2.49789785534,3.22462731466,42.8366880967,374.863443127,0.548887538516,0.349282296651
0.572570211179,1.00017756273,6.52049674543,0.246636981405,9.1457615394,47.9871499213,3.21020886947,3.43567132881,24.9781045835,992.660995053,0.567475573579,0.52380952381
0.637002776803,1.03340070639,5.11252170245,0.230667840289,23.8417422126,43.2337936873,3.54071338226,4.55999250776,30.3706168403,941.748303046,0.602147990679,0.2848
0.693370266019,0.892697280381,5.58593909091,0.420086717008,0.404489281963,49.3913545618,2.37080898275,4.23411919458,24.2475626108,711.181665368,0.546752927029,0.155339805825
0.599724129947,1.11592627448,2.11961609957,0.365182241409,46.1382115919,46.0263810654,2.7721978437,0.578008587325,25.2006978437,320.003295013,0.588988177024,0.0
0.521916225014,0.831849719259,2.77436842588,0.472775624037,47.0279310555,46.7070529626,2.92561652535,1.68646256581,33.0117365212,340.544483599,0.488842718792,0.322580645161
0.852649199418,1.04300065321,7.2952404317,0.333333363397,35.1796234337,42.0161099999,3.41306635995,3.83102539538,21.1749560754,1285.04997377,0.567116997829,0.295345104334
0.703797779688,1.16190569019,5.55513820258,0.461289586049,31.3013106758,42.4032185657,2.4740296285,3.92358564235,39.3747728519,1038.236935,0.592812782542,0.282608695652
0.762686094044,0.870925005357,2.18254375695,0.486948048438,5.27507178049,44.1222340825,2.01596883098,2.14006413541,38.928553672,313.551838223,0.530102746394,0.0671641791045
0.888495351787,1.14171542103,6.89928501865,0.249918400016,2.20638732614,43.7482039559,2.15240966452,3.59017389305,31.2025862374,1395.11803132,0.594522999922,0.412429378531
0.834307916897,0.962258356024,2.66556263601,0.363757184313,39.7379453713,44.8640008424,2.44102299757,3.50341754844,28.8060797391,400.990310431,0.700657228293,0.0579710144928
0.77960873619,1.07036506792,7.35853898519,0.309208010337,35.128039503,43.5345173296,3.70803660797,4.63362973963,32.7205922701,1556.9196081,0.6045326187,0.0116959064327
0.50133344319,1.18297019784,2.46886210767,0.376945550676,12.0546283431,41.6911712761,3.6718637648,4.9192627676,43.6757577629,539.900383569,0.576763410485,0.411547911548
0.866381021941,1.25247416668,3.30710939737,0.350637937832,32.6071428131,48.1783816047,2.97418917169,3.85859480111,38.7407778063,708.343200071,0.546188837547,0.146496815287
0.644088109146,1.04840478403,4.48754516661,0.203317853926,0.0559349092508,42.0249620542,3.42907433105,1.43852213021,20.878364526,794.199503395,0.446736719384,0.3953125
0.639900385212,1.21265879809,4.04658852844,0.372957481233,43.9594815944,48.0078054638,3.92476054588,1.58159276266,24.0746585484,1011.52035794,0.476893945224,0.536464771323
0.770397161208,1.08585124161,7.49296195452,0.39427547538,17.5810165105,46.2517587059,3.31601927488,3.04876899282,25.2664580986,1478.17553175,0.567804424597,0.349865951743
0.693912228657,1.14168236768,3.40071741739,0.488430656712,9.42042545754,48.450191603,2.30385693567,2.17154066425,20.0615277787,527.920144179,0.524156833554,0.1
0.839978339844,1.14571091667,6.94388877044,0.371807427509,30.2138494064,43.2070674103,2.26044288686,1.48923263266,39.254770303,1516.6451307,0.408939436479,0.692073170732
0.64377805502,0.860081962106,4.10865318393,0.320414806255,8.49717672603,42.6310182243,2.29322257371,2.54914362687,31.3321149669,569.448273564,0.545519673878,0.458762886598
0.783356912069,1.07196939316,6.38958997982,0.412839185891,26.8112978923,43.3191896304,3.29818409232,1.87420223189,42.090905613,1306.07544073,0.439275274598,0.538767395626
0.861439745624,1.03139137966,5.1057132811,0.487274839227,3.03395719331,46.5457767574,2.86678860516,3.12674117985,23.65487633,723.168582458,0.591696691688,0.0
0.745694592065,1.14549848219,2.67606369402,0.356205986033,5.31775975032,49.3726441054,2.96195252375,2.99733774646,32.3677703618,485.832727069,0.542503702633,0.335260115607
0.802716827438,1.17756747663,5.61845108033,0.288257274841,11.990133873,47.3638424001,3.19655727352,4.29133061855,34.5667482815,1303.01738469,0.629592428385,0.134357005758
0.756126671379,1.05104265649,4.54137763512,0.34392538666,14.2171767191,47.2877548493,3.13286805814,3.09876625109,32.9481358422,797.181845942,0.59694532477,0.163602941176
0.821713565028,1.25828136961,2.8594234786,0.446056968836,37.4504772047,40.6124251465,3.32594072902,1.13243903686,30.3789958223,669.489855701,0.504132564397,0.260194174757
0.517171836022,0.989315936209,4.28280338488,0.420249599784,0.06739098088,41.7763498119,2.66145860732,2.30693675869,41.0210497559,620.437826628,0.484402662487,0.285714285714
0.827898647528,0.90295286002,5.2182638242,0.245077726244,7.67768638584,41.1578610951,2.02624192515,1.99896610857,29.9179152482,660.649329194,0.524798755034,0.350710900474
0.580064623818,0.82415156031,7.73377024772,0.342983882778,23.3968572798,45.1791135571,3.15624967188,1.81165670958,34.7774019129,897.709131693,0.546524177719,0.0883720930233
0.682352161463,0.886616608861,5.49185030968,0.378455513456,16.5786605878,46.3352070669,3.28895482555,0.522522755977,23.3140649769,866.615356658,0.629853179261,0.0358422939068
0.657245716371,0.884689970299,2.1026759207,0.337810290911,36.615448799,45.1323332366,2.28899875758,1.71639480185,43.1280959497,276.582742248,0.415034718966,0.527272727273
0.575585940057,1.20099910463,2.27453076113,0.37734771242,37.2567393048,41.5351728727,3.07120487714,2.42663598397,20.0798151526,398.201676015,0.53913122547,0.287373004354
0.519958303555,1.08926553957,7.61995820637,0.201225812033,30.3242833543,41.4951524935,3.19962848795,3.54296996567,28.8242029666,1652.11303148,0.500498484125,0.343122102009
0.619045240952,1.14908521027,3.54740710681,0.355964109634,26.1383473482,45.1065067336,2.11563195725,3.34220178867,37.2293027316,572.478639129,0.519397090411,0.477178423237
0.686174402367,1.18998146901,7.06188436244,0.499138019876,21.4226198262,48.0774408239,2.7821679358,1.74745861012,32.1157627206,1355.73786142,0.595137934766,0.0
0.858238735164,0.883578433341,3.70495131824,0.234753714173,47.5580844261,45.1494423128,2.86348994608,0.269330447069,40.2815896602,485.423500972,0.614324249398,0.189189189189
0.797828839004,1.06057708059,5.62204342414,0.327019065984,15.8022409385,46.4548649396,2.56916719986,1.94184818295,31.310484927,862.543678674,0.651924265831,0.172727272727
0.596606763177,1.17749736258,5.59239935431,0.267198028307,47.8257087407,49.9910862027,3.22880552657,0.285388115359,34.5138604938,1319.77209699,0.670075356694,0.204453441296
0.562243711611,1.23472576856,6.44300616456,0.43068564084,8.93703042148,47.6364529161,2.3862601367,0.0978553420869,21.1903212158,1345.36879853,0.579156457346,0.0192307692308
0.70804987942,1.13430977026,7.70420215228,0.439244543874,36.6342095336,46.3732781199,2.50451802001,4.46958667517,26.8051513866,1353.88331308,0.556619125019,0.204081632653
0.633145061927,1.08813719766,5.01201479349,0.294900732842,28.3135613251,44.9220673299,3.90204703401,1.84853028686,35.5150728021,1040.60573802,0.462507612209,0.367834394904
0.596087682719,1.21816632795,6.28664743315,0.293844343706,2.78225377189,41.7242510423,2.23146401647,1.92555008293,34.2754241757,1462.03290958,0.464586819068,0.391304347826
0.543763170858,0.903284624778,6.88396341898,0.246849715822,3.19808303441,44.8764059539,3.34250013825,4.31252322503,37.6756920315,1018.42954786,0.543898899756,0.0258215962441
0.787619985906,0.98773846038,5.83493857786,0.446687137423,27.1878988387,43.5394758382,2.23525916807,1.56284486104,30.7503764023,800.986693527,0.480794274474,0.533613445378
0.521583634528,1.2443881926,2.50911394679,0.276618634033,31.9766219813,41.3012115544,3.33041067,4.2084143626,31.3730833466,601.149875268,0.590074977328,0.361408882083
0.831796171749,1.17167598285,2.28675526411,0.36966508449,27.7787869538,48.8636085067,3.0376416499,0.934956669752,24.7271931123,448.237928207,0.624887675217,0.315315315315
0.627185927717,0.917907718725,7.93470070836,0.372375286633,23.2321788945,48.0648056929,2.16206374585,1.36771385095,22.5194221239,735.430334134,0.50586812807,0.388888888889
0.890932796685,1.06646459637,4.45509156748,0.282675352507,6.27924188678,46.8314546494,3.37244451418,3.29882560811,38.3268099179,1000.00494453,0.569101094944,0.543075245365
0.778280170477,0.901512728763,2.8583161116,0.209282146553,39.6231745714,41.8370440956,3.50214574571,1.67714166353,25.8904994437,429.925366301,0.444794040465,0.594843462247
0.54396582088,1.1743078194,6.58188106501,0.220071636115,27.495970223,49.1326890427,2.53501532171,1.92113893668,33.8797383501,1360.54730731,0.472949389271,0.41975308642
0.72455183576,1.08516240525,7.52052678546,0.358974205802,48.7154883723,49.5149365543,2.86658798199,4.67968365022,26.6928287719,1198.17912534,0.614491466528,0.307262569832
0.836395039491,1.18102543283,6.51814232063,0.445868069894,29.7876865294,49.6538329377,3.16465993626,3.30313073885,23.543479665,1458.07853953,0.601989850398,0.00692041522491
0.838788998664,1.24998118245,6.46168743981,0.339872141205,1.50636390463,44.0515837727,2.23660257781,0.119282962368,38.2688892792,1598.80051527,0.62486098383,0.128787878788
0.626377240793,1.04333445251,3.4914710381,0.443062039995,0.182945144963,45.1711808031,3.70397315282,2.8626840268,20.9789311894,693.042430061,0.555934527229,0.446559297218
0.572996025687,0.911741818355,2.89506246133,0.269370434698,39.5850698796,47.2615663297,2.68931730975,1.39029261371,27.0787873691,382.541664157,0.490110501478,0.204724409449
0.534432400278,0.832576684256,5.89223016629,0.342114509499,25.745416973,44.1259427708,2.52252982075,1.90726657435,30.323327734,565.735066092,0.409169130327,0.619596541787
0.827204681478,1.10008630918,2.33763599321,0.4559703322,16.2888408563,49.9077561221,2.5399472457,2.77805259117,42.7846319094,337.828890348,0.643255760919,0.0
0.606706347186,1.08408370236,4.45946584758,0.45237318281,46.255799785,41.9310385175,3.99987771441,2.02989317147,35.7788402578,846.108864755,0.536482863313,0.0655021834061
0.779643380053,1.13521526636,6.8947135266,0.324132541034,44.3496153635,44.4071007297,2.84163883857,2.99263200146,32.6117017427,1418.42570461,0.610505065358,0.174603174603
0.502005061744,1.00406531103,6.89247271633,0.432153895616,34.8789553562,49.8503996949,3.49932530282,0.955049625852,35.8597903687,1192.90839943,0.61232763514,0.359838274933
0.63096937185,1.15536585654,5.8313260861,0.496872579068,40.0005794979,40.7925379679,3.46765804618,0.440138736166,21.803234947,1305.54630786,0.600074811927,0.384730538922
0.802445330769,0.966707017875,3.043464227,0.376708072069,39.6133154565,40.5186479736,2.15788133951,1.62763297262,35.4644741358,452.713747165,0.595458686085,0.0322580645161
0.894472920613,1.0764654905,7.39923998938,0.411281847592,46.5680897571,48.301428563,2.40322923914,2.07704145319,40.8070756881,1170.48862215,0.600247100104,0.102362204724
